ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-00653	كان نفسي في اوقات #ضعفي أتكلم واحكي معاك ..	valence	0.450
2018-Ar-01358	من كثر ما شهدت الخبر أنصدمت #غلطة_سراي يريد التعاقد مع #دانيلو و #ماثيو أستر يا ستار على اليمين و علئ اليسار راح يتغير الأسم الئ #غلطة_العمر	valence	0.219
2018-Ar-03885	اليوم مشرق وجميل وأنا صاحية مودي حلو ومبسوطة وحاجة منتهى "البط يقوم فرحان من النوم" جدا 😂	valence	0.922
2018-Ar-02438	@omomar10095411 طيب وإللي بيصدقوه يبقوا إيه حاجه تغيظ فعلا	valence	0.453
2018-Ar-02950	@FatimGuc99 @Tatiimah اهم فيه شعلله لو على خفيف 😂 اصلاً الشعلله الزايده ذي مو عاجبتني سببت لي توتر اخاف يفوتني شي	valence	0.597
2018-Ar-00742	رمضان 🍶 +نجاح الدراسي 📖 📓 +العيد 🍥 =#فرحة☺☺ أتمناها #لكل 👥 من قال #أمين✌	valence	0.828
2018-Ar-01065	احس بسعادة موب طبيعيه لما قلت لناسس الحلوه اللطيفه اللي بحياتي شعوري تجاههم❤️❤️❤️.	valence	0.828
2018-Ar-02416	@SaMoRaAli النهاردة الواحد نفسه مغمومة خالص؛ وعاوز يسافر بس مش ﻷي دولة .. لكوكب تاني .. للمريخ! :(	valence	0.266
2018-Ar-00309	صباح الأشياء الصغيرة التي تبدأ بها يومك دعاء كوب قهوة عطر مفضل واغنيه جميله في وسط الزحام - يشعر بالتفاؤل	valence	0.645
2018-Ar-01625	#بلدك_بتتسرق ولسه الناس بتخاف من عسكر جبان	valence	0.219
2018-Ar-00319	اتوقع عندي بس ماشفت احد اشتكى 😪 ثلاث ايام ما اقدر العب مهمه وحدة لازم يلعق واليوم رابع	valence	0.355
2018-Ar-02260	@RisWondering وعدد كبير يقولون عن المعارضين لهالموقف "مستشرفين" ! احسها كلمة وقحة، هل استنكار قلة الأدب والوقاحة صار ادّعاء شرف؟	valence	0.328
2018-Ar-02509	#ميلاد_أسماء٩٦ حبيبتي كل عام وأنتي بخير يارب وجعله عمر فرح وسعادة يارب قلبها 😔 ❤️❤️❤️	valence	0.797
2018-Ar-01861	أحبك وصل وبعاد أحبك رضا وعناد (M)❤	valence	0.859
2018-Ar-01314	مجروح بعدك اي مجرووح لو ادري ما اخليك تروح 😔	valence	0.210
2018-Ar-01866	اليوم حلمت اني إضحك ع سين من الناس وصحيت بالضحكه 😄 😄 المشكلة اني يوم صار سعيد هه 🏃	valence	0.903
2018-Ar-00291	عشاق كرة القدم على موعد مع ملحمة كروية بعد قليل بين ريال مدريد والعملاق الالماني بايرن ميونخ مشاهدة ممتعة 😍 😍	valence	0.688
2018-Ar-02041	#اعيادنا_اثنين اللهم اهدنا اللهم اهدنا اللهم اهدنا هداية لا نرتد بعدها ابدا واسعدنا سعادة لا نشقى بعدها أبدا	valence	0.661
2018-Ar-02958	#إهمال_المدارس_الثانويه_في_تأخير_الملفات\n- يعني عيب والله يكفي انو ذي الفتره كلها اختبارات تحصيلي , نهائي , قدرات💔💔.	valence	0.375
2018-Ar-02649	الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منه،..وقفت على #العلاوه_السنويه بنسيانك..!😠	valence	0.484
2018-Ar-01895	@Mayadalt بالضبط 👌🏻، ويشجع القارئ على البحث أكثر والتّفكُر. \nشكرا لمشاركتگ هذه المقاله🌸	valence	0.500
2018-Ar-00927	-الا تعلمين مين هي نجمتي وضياء قمريِ!\n-لا،أخبرنيٰ.\n-أنتي هيا يا حبيبتيِ\n#أمل	valence	0.714
2018-Ar-01628	#غرابيب_سود ام بي سي هالحثاله يعني ايش بيطلع منها مثلاااااا ؟؟؟؟ قبحهم الله	valence	0.274
2018-Ar-00089	عارف لما تكون متوقع من حد حاجة وتطلع العكس هو ده #الوجع 💔 💔	valence	0.156
2018-Ar-02621	طيب والي عمل كده عرف منين ان كانت مسيحيه او مسلمه اقسم بالله عندهم عقم في عقولهم ربنا ينتقم من الي يعمل كده	valence	0.203
2018-Ar-02230	الله يسعدك يالغالي وكل اعيادك فرح كل عام وانت بسعاادة 🌹 💙 💙 🌹	valence	0.781
2018-Ar-01711	#اجنبي_يضرب_مواطن الله يكسر ايدك يجي من ديرته مايسوى ريال ويتمرد بعد حيوانات كره عظيم لهم بداخلهم حقد حسد للشعب أعوذ بالله	valence	0.188
2018-Ar-02905	مش ضروري لَبْس العيد فرحه بالقلوب الله يقدرنا على زرع الابتسامة والفرح  #شنو_بتلبس_بلعيد	valence	0.710
2018-Ar-02384	الشعب ملوش غير طلب واحد #عزل_السيسي	valence	0.391
2018-Ar-01698	اللى هو أنت خايف تاخد خطوة #للمجد لتندم وخايف تفضل مكانك في #اللهو لتندم برده :؛	valence	0.313
2018-Ar-01081	@_NoMear الفيديوهات دي ممتعة قوي و  بتعصبني 😠	valence	0.516
2018-Ar-03045	الناس الخلصوا امتحانات خلاص 📓\nمفيش دعوه حلوه ليهم في رمضان😍\n\n#حلم_الحياه🌜🌜	valence	0.774
2018-Ar-01222	ملعون ابو اللي جابه بس حقيقي محدش مطلوب منه يشتم مرسي ولا الثورة دي حاجة ودي حاجة	valence	0.258
2018-Ar-00759	@mnwry1 لا ما يحتاج أعطيج هنا ! أنتي ساقطه ! شو رايج تنتحرين ! و بعدين قصتج تنرفز اللي سمعتها! انتي خياناتج اكبر من #خيانة_قطر	valence	0.306
2018-Ar-01750	في بنت خالي عزيزة عليا كتير بشهر جويليا زفافها الله يخليها لزوجها و يرزقهم الاولاد الصالحين	valence	0.766
2018-Ar-04348	#حمله_التبرع_بكيس_حلاو_لقطر أهلنا في قطر ليسوا بحاجتنا ولو احتاجونا لناصفناهم أموالنا ولا عزاء للحاقدين من الخليج ومن خارجه	valence	0.391
2018-Ar-02150	انا اللي شفته رجال مستقويين على بنت اذا فيك رجوله افهم الحكاية منها بهدوء بدون صراخ ولا ترهيب #براءه_ساحره_الرياض	valence	0.387
2018-Ar-00868	#ميلاد_الدعاء9 \n\nمن قالها بيقين فرج الله كربه بإذنه، وشافاه وعافاه بل ورزقه من حيث لايحتسب، وابتلاء الله تعالى للعبد ماهو إلا حب ورحمة..	valence	0.672
2018-Ar-00913	البعض ما اعرف كيف يفكر !!\nتحصله كأنه حزين وهو صايم 😣\nياخي هذا #رمضان ما عزاء عشان تزّعل نفسك وتبوز🙁	valence	0.297
2018-Ar-02249	رغم ضيقي وغضبي من قيادتنا السياسية طول فترتنا الماضية بسبب تجاهلهم معاناة الشعب إلا ان هناك شعور يخبرني ان المعطيات ستتغير الايام القادمة"	valence	0.422
2018-Ar-01874	ضريبة على العربيات اللى فوق ال ١٠٠ الف .. هو فى عربيات باقل من كده يا بهيم بعد ما غرقتوا الجنيه ؟؟؟	valence	0.313
2018-Ar-02983	التخويف والقتل مش حايدخل المسيحيين للأسلام .. لكن حايخرج مسلمين منه !!!	valence	0.094
2018-Ar-04242	شوفت #قسوة و #ظلم ليه من ناس كتير دول باعوني و ندموني على حسن #الضمير	valence	0.194
2018-Ar-02857	#فرحان عايز أضحك	valence	0.946
2018-Ar-02037	أحياناً أحس أني روحي خُلقت في مكان آخر\nوإلا وش تفسير الاستياء من لحظة ولادتي إلى الآن من العيش في السعودية	valence	0.234
2018-Ar-02243	ودي ادق عليك وأقول : وين أنت\nودي أحاكيك عن سوالف جديده \n\nلكن كل م تذكرت هالبعد هونت ! \nيمكن فـ: بعدي حياتـه #سعيده	valence	0.581
2018-Ar-00419	@Bobleshc @YehiaMayar لا ازاى يا حبيبي نام و ارتاح  😞  😠	valence	0.375
2018-Ar-04219	وش احكي للناس عنك؟\nاقول لهم اني ملكت نعمه وفرحة سنين❤❤.\n\n@toseq8	valence	0.813
2018-Ar-02003	كل هذاولا سال عن السبب مع ان ممكن يكون سبب تافه اودلع بنات على قولتهم كان كل همه من اللي نزل دموعي كانت ردت فعله بس يبي ينتقم من اللي زعلني	valence	0.281
2018-Ar-04394	صباح الذوق والرقة والجمال صباحك حلو متل نفسك الطيبة صباحك زرع اجمل تعابير الكلام وزهر ابتسم من حلو انفاسك 🍃 🌸 🍃	valence	0.844
2018-Ar-01423	@iRa3awi لا فعلا محبطه خلصت تكن :(\nمدري ايش اسوي :(	valence	0.145
2018-Ar-00119	#السعادة ليست حلما وليست وهما هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال كن واثقا بأن اليد الممتدة إلى #الله لا تعود فارغة أبدا	valence	0.766
2018-Ar-00509	زي انهاردة من سنة كنت قلقان و متوتر  و حاسس بشعور طلاب الثانوية العامة دلوقتي .\nفا يارب اصلح حالهم و اكرمهم 💔\n#ثانويه_عامه	valence	0.375
2018-Ar-03340	#رعب #قلق #تساقط #شعر #سهر #تعب #ارهاق	valence	0.081
2018-Ar-01650	اتمنى لك احلام سعيدة فيني❤️	valence	0.823
2018-Ar-01523	وانفضح بعدين قدام ضيوفي واحطها ف راسي اقول انا اللي مسويها😠😠	valence	0.391
2018-Ar-02751	إنت عيدي و أجمل أيام العمر و إنت فرحة قلبي و حظي الجميل كل عام وانت لعيدي فرحه 💙 #عيدي_اجمل_بوجود	valence	0.906
2018-Ar-04263	لبعض الإشتياق لذة بنكهة فريدة ؛ من طيب من نشتاقه 😊 #حنين	valence	0.641
2018-Ar-02022	معاناة طلاب الشهادة هالايام: -صباح الخير ماما -اديه قلتلي بتجمع #خايفة_ابن_خالتك_يسبقك	valence	0.484
2018-Ar-02165	لا ترضى بنصف #حب ولا بنصف #فراق ، اما كل شي او لا شي على الاطلاق .	valence	0.438
2018-Ar-00644	انا خايف بس اني ماعاد اتزوج مع 2030 😂	valence	0.435
2018-Ar-02581	#الازمه_الخليجيه تشرفت بلقاء الشيخ تميم بن حمد وكان غارق في التفكير وبعد حديثي معه أخذ يضحك وبدى مسرور وبعدها افقت من الحلم لعله خير	valence	0.641
2018-Ar-04318	#حلمك_مع_طلبات ضحك سعادة وسعة صدر	valence	0.734
2018-Ar-01130	جرب تعيش على حسب حدسك وعقلك الباطن بدون ما تتردد بيوم .. شوف شلون السعاده ❤	valence	0.719
2018-Ar-04151	يارب بتوع اولي وتانيه يتهدو وميقعدوش يغيظوا فينا انهم خلصوا امتحانات يارب 😏🙆	valence	0.484
2018-Ar-01524	لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتى عايشين في :/ خوف وذعر	valence	0.281
2018-Ar-00842	om hassan | أم حسن\nقاطعوا المحل الغير محترم ده فى مدينة نصر  .. اعتدى على بنات بالضرب علشان منتقبات ومختمرات .. النجاسه فى ازهى صورها	valence	0.188
2018-Ar-00751	حزين سؤالها لما قالت : أهملتيتي يا صديقتي لخاطر مين ؟ .	valence	0.328
2018-Ar-00344	أنا حزينه بشكل حقيقي وبدون لف ودوران و ماعندي شخص يقول لي " لاتحزني .. فالحزن في عينيك من أعدائي":(	valence	0.063
2018-Ar-01741	خايفة أشوف الحلقة الأخيرة😭	valence	0.422
2018-Ar-00607	ايه كمية الانشكاح دا مش فاهمه 😂😂	valence	0.797
2018-Ar-04378	اوحش حاجه احساس اللي مش عارف مش عارف المفروض تعمل ايه مش عارف مبسوط ولا زعلان مش عارف مين بيحبك ومين بيستغلك ماشي تايه	valence	0.156
2018-Ar-03384	@kurbaag اروع قيادة اللي حجابها استرچ وحاطه تلفونها بالحجاب وتسولف يعني هاند فري تحسسك هي ومايكل شوماخر مدربهم واحد 😤	valence	0.469
2018-Ar-00460	وقع فمات القصه حزينه	valence	0.297
2018-Ar-03641	وشكرا ع كدة 👏 😂 غايته ياحج عيد سعيد عليك والسنة الجاية تبقي إعلان خطوبتك إن شاء الله ❤ 😂	valence	0.688
2018-Ar-03819	مرهق يا أمي و مذعور أيضا	valence	0.172
2018-Ar-01665	منسم يقول لصيدلي\n\nعندك شريط بنادول؟\nقاله:نعم\n\nقاله: شغله خلناا نسمعه\n\nتضحك والا ماتضحك\n\nمافيه راتب الا يوم الخميس 😎🏃😂	valence	0.766
2018-Ar-01355	دع إبتسامتك هي أول ملامحك فهي لك #صحة وفي الدين #صدقة وفي القلب #سعادة ولمن حولك أثرا جميلا #	valence	0.870
2018-Ar-01817	للأمانه تجذبني الأشخاص اللي فيهم غموض وثقل اخ ومايعطون مجال لأي أحد يجذبوني الناس اللي عندهم جانب لطيف بشخصيتهم بس مايطلعونه دايما	valence	0.726
2018-Ar-02312	@9najran الشياطين صفدت في هذا الشهر الكريم وبني حوثه باقي 😕\nالله يشلهم ولايبقي منهم حد في ذا الساعه	valence	0.547
2018-Ar-00203	وجع بطني مب وقته ابد :( (	valence	0.290
2018-Ar-03474	#شور_بيت18 اللهم قوة ثم راحة بال ثم إستجابة لأدعية نتمناها كثيرا	valence	0.484
2018-Ar-03051	@_A#retk_Q8  هلا صبااحك اسعد □	valence	0.625
2018-Ar-01236	لو كان ألجمٰال صوت لتغنى بك #انتصار	valence	0.859
2018-Ar-01486	ألا إلى الله المشتكى سوف يأتي عليكم يوم ينتقم منكم الأحرار شر انتقام	valence	0.266
2018-Ar-00532	@Grace_kian انا بشوف انو الكاتبة ذكية وبحب اسلوبها الغامض الي يخليك محتارة ومش عارفة شي وتتخبطين بالافكار اسلوبها مد وجزر ترغيب وترهيب	valence	0.484
2018-Ar-01508	هههههههههههههههههههههههههههه و الله العظيم هالحساب أرهب شيء صار بيومي	valence	0.594
2018-Ar-02999	مومعقول اللي قاعد يصير فيني هالايام يارب ماينتابني شعور الخوف والتوتر اللهم التركيز وأعلى الدرجاتت	valence	0.141
2018-Ar-00840	خليك دائماً مبسوطه وخلي ابتسامتك دائماً على وجهك لأن الدنيا محتاجه ابتسامتك وفرحة عيُونك وضحكتك💙. @Xr89r	valence	0.887
2018-Ar-00090	وإنكتبلي أكون #معاكي وأبقي بيكي وأبقي #ليكي وأبقي ضحكه تفوت ف #حزنك تمحي كل دموع #عنيكي 🌹	valence	0.548
2018-Ar-01610	هو انا ليه حاسة بتخلف عقلي من المادة دي 😟 ولا د جوع دا ولا ايه 🤔🐒	valence	0.435
2018-Ar-03312	لو اجتمعو ع ان يضروك بشيء لن يضروك الا بشيء قد كتبه الله لك 😍 #اطمئنان	valence	0.750
2018-Ar-03008	والله لو بدي وجهي ينحف ما نحف😤😒	valence	0.375
2018-Ar-04059	صار جزء لا يتجزأ من حياتي #رعب	valence	0.188
2018-Ar-02562	شخص تموت عليه وم تقدر تفارقه\nبس هو يكرهك وم يبغاك ولا يطيق وجودك\nايش الحل في كذا حاله 😪 #حب #شوق #بوح #شعر #عتاب @illil___	valence	0.383
2018-Ar-02011	#مطر😍\nده مطر بجد مش معقول😍😍\nاول مرة اشوف الجو بيمطر فى رمضان❤❤\nدعواتكم ربنا يسترها معانا\n و يرزقنا بالخير 😊👐	valence	0.781
2018-Ar-01333	@Nefro79 شوفلنا دكتور زميل أمراض نفسية بقى نعالج نفسنا بدل ما ننشر خوفنا الوضيع ده ليطلع وباء ولا حاجة 😂	valence	0.297
2018-Ar-00031	انا وياك انكتبنا فسطور الراحلين لايرجعنا عتاب ولايرجعنا حنين ولا شوق لذكرياتنا اللي مابين فرح وأنين،انتهينا فدرب الحب وبنفترق سنين	valence	0.328
2018-Ar-00804	انتو حتى عقولكم ممنوعه من سماع الراي الاخر وممنوعه من قول الحق بدليل مستشاركم الي مسح تغريدته هذا مب خوف وترهيب للشعب	valence	0.368
2018-Ar-00174	أول ساعة بعد ماأصحى عبارة عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 #جوع_نوم	valence	0.375
2018-Ar-01147	شعور حلو أنك تفتحين جوالك ع خبر حلو وفرحة ل صديقة العمر عمري أنا الي صارت ام 😭 💜 💜	valence	0.875
2018-Ar-00895	اكيد بكون مرتبكة و ارتجاف	valence	0.233
2018-Ar-02196	انا وشلون أحب إنسان غيرك لـوّ غيابك طال \nوانا للحين أضمّك في دعائي " دمعة و آمين " !	valence	0.484
2018-Ar-04061	اسال الله العظيم رب العرش العظيم ان يشفي كل مرض السلطان حنين الخرجي محاربه التهاب الدم #جائزة_موبايلي_للأعمال_التطوعية	valence	0.578
2018-Ar-03359	حاس إني وصلت ل مرحلة راضي عنها خالي من أي عتاب أو أي إنتظار هدوء داخلي جدا ينحب	valence	0.703
2018-Ar-04323	#خفيف_لطيف انشاء الله دا اليوم يكون عليكم خفيف لطيف 🙏 🏽	valence	0.672
2018-Ar-00450	الله يكفينا شر الغدرات	valence	0.371
2018-Ar-03904	وجه اذا ضحك ،تضحك معاه الدنيا وقلبي💭💕.	valence	0.828
2018-Ar-02248	بعض الاحيان تنحط بموقف ماتدري الي سويته صح او خطا 😩 #تأنيب_ضمير	valence	0.234
2018-Ar-02018	شكرا #حلاوة_الدنيا ع النهاية العبقرية المليانة بالفرح و الأمل و التفاؤل لأي مريض 💜	valence	0.844
2018-Ar-01220	واخد الدوري بدري وراايق وغيري تعبان و مضايق 😎 💪 -- أحتفل بالانتصار	valence	0.758
2018-Ar-03741	شاكس وعش روح الدعابة والمرح مازح واترك عنك التضجر والترح وابتسم فوجهك حين يشرق باسما تحلو الحياة ويملأ القلب الفرح	valence	0.859
2018-Ar-02197	الايام دي وجعاني اووي ومع ذلك لسه بضحك وبقول انا جامده اهو ومستهيفه كل احساس خوف جوايا بس الاكيد اني مش خايفه من اللي جاي بس انا #مرعوبه	valence	0.078
2018-Ar-00335	إغاظة في ايش السؤال فيه غموض شوي 🙁	valence	0.328
2018-Ar-02975	قد لا نعلم حجم الفرح الذي يسكننا حتى يأتي من يبعثه فينا ليبدو على قسماتنا متهللا ~	valence	0.629
2018-Ar-02325	امان الا ذي 🤦 🏻 ‍♀️ اي أمان ياقلبي انتي ابحثي شوفي قضاياهم شوفي كيف المرأه مهانه عندهم شوفي قضايا الابتزاز والاعتداء	valence	0.234
2018-Ar-00382	لاتنتظرون احد يمطر عليكم فرح اذا م بذلت جهدك ع نفسك صدقني محد راح يجري ورا سعادتك وانبساطك هذا عيدك وهذي حياتك ✨ ❤️	valence	0.625
2018-Ar-03881	لازال لحد الآن يعاني من مشاكل مالية وسيق وحصلت تظاهرات بسبب تأخر رواتب المعلمين لأن حكومة بغداد تأخرت في التسديد.\nمن أين سيأتون بالدعم بعده؟	valence	0.359
2018-Ar-03110	كت تويت/ اذكر لنا موقف ظريف صار معاك وأنت صغير بالإبتدائية	valence	0.594
2018-Ar-03978	جهز الإبتسامة قبل أن تمد يدك للمصافحة فمصافحة دون ابتسامة لا تقرب قلبا ولاتمنح سعادة	valence	0.609
2018-Ar-00917	لعل ابي مُخلد في الجنه لعلهُ مسروراً بلقى الرحمن	valence	0.516
2018-Ar-01513	#نزوح وليس أجمل من فرحة طفل بعيد خرج المصلون من صلاة العيد ونحن جاهزون لاستلام العيديات #بوابة_حماة	valence	0.828
2018-Ar-03438	وصورك المعلقة على الجدار تتعرق كما لو انها تنقرض صورك التي تشبه فراشة نحيلة بسبب ذبول المطلق وانا انا وحيد القطط تنظر ألي بشفقة	valence	0.436
2018-Ar-00926	@almlki873 الفلوس اللى كان يصرفها عشان يزعزع أمن جيرانه وأمن المسلمين صار يصرفها خوفا على أمنه و أنقلب السحر على الساحر	valence	0.295
2018-Ar-01364	يارب خذني بعيداً عن كسرة الخاطر عن التعب عن هموم عابره وعن كل شي يخطف فرحتي..	valence	0.306
2018-Ar-03696	@AlArabiya كله جيش ايراني مافيه لاعراقي ولا سوري الا الخونة منهم قبحهم الله	valence	0.141
2018-Ar-00671	رضا الصبح وانشراحه ما يتغير خصوصا صباحات رمضان 💖 ✨	valence	0.734
2018-Ar-02181	-مبروك المعتقل فلان الفلاني خد إخلاء سبيل *خرج على الأسفلت -لا لسه -يبقى ماتفرحش الا لما يخرج خالص الداخلية كلاب مالهمش أمان	valence	0.597
2018-Ar-02805	@_sokon_ @vd04401 اللهم امين يارب العالمين واشكرك همس القلوب مش الروح على متابعتك الطيبه السعيده الجميله مثلك	valence	0.750
2018-Ar-03886	#ميلاد_نويس يوم ميلادك فرحة عمر ماهو تاريخ وبس كل عام وانتي يا وجه الحياة السمح وألطفهم بخير❤️❤️	valence	0.828
2018-Ar-04368	كيف يصير شعوري لاشفت الهلال,الله لو تحسون بالفرح لاشفت الهلال😴💙	valence	0.563
2018-Ar-03102	#البشير_يتطاول_على_مصر يا صبر ايوب	valence	0.313
2018-Ar-02154	وقفت تقديرا لها يوم مرت جابتلي الفرحه وانا كنت مهموم	valence	0.563
2018-Ar-04244	°° شعور قاتل عندما تختزل كل ذكرياتك في شخص غااب وكأنك عشت كل عمرك معه #حسرة_الذكريات	valence	0.133
2018-Ar-04072	مؤلم.. تدرس وتدرس ووقت تدخل الإمتحان تنسى كل شي\n#فوبيا_الامتحانات	valence	0.299
2018-Ar-02504	لا تزيد تنكد عليهم مساكين اللي جاهم كفايه مأجزين قبل الابتدائيه الله يجيرنا	valence	0.438
2018-Ar-01573	كان الحلم دوله خليجيه واحده فأصبح الحلم كابوس #كلنا_قطر #كلنا_تميم	valence	0.242
2018-Ar-00415	@mbc1 بعدين هو فلسطيني يعني برجع علي وطنه فلسطين العظيمه وليست تل ابيت قهروتي والله يا ام بي سي😡😡😡	valence	0.359
2018-Ar-01232	ويقول لك ذا تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله	valence	0.219
2018-Ar-04125	هذا الأنسان المعتدل دينيا يعتبر كابوس للوهابية التكفيرية الطائفيه كلامه في غاية العقل و الأعتدال ومقبول عند جميع أجناس البشر	valence	0.469
2018-Ar-03876	احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال	valence	0.194
2018-Ar-00326	#السعادة كن مع الله ولا تحسد أحدا ولا تحقد وعش ببساطة مهما علا شأنك توقع خيرا مهما كثر البلاء وتعلم العطاء ولا تنتظر الرد	valence	0.703
2018-Ar-02826	ودي اعلمك ب همومي ولكني اخاف اعلمك فيها ما تقدرها #أخاف	valence	0.203
2018-Ar-00355	- أنا حاسس إني #مبسوط\n- بعد الشر عليك إوعي تقول كدا تاني 😂	valence	0.774
2018-Ar-00216	صوت الرعد بالنسبة لي أمان أكثر من انه خوف أحبه⛈ 💗	valence	0.578
2018-Ar-00040	#فرحو_المواطنين تره الشعب محتاج فرحه ويستاهل خير الكويت خلوه على الكويتين شوي	valence	0.563
2018-Ar-03500	استياء شعبي	valence	0.313
2018-Ar-00999	@lladyzaza شفتى وشلون لما العيال يطيحون بأهل ماعندهم مسوليه😠	valence	0.297
2018-Ar-00224	الآن أي حاجة تستفزني لا أستطيع تجاهلها أشياء سخيفة صايرة تثير غضبي بسرعة طيب إيش تغير يا ريم أنا جالسة أتعب والله 🚶 💔	valence	0.145
2018-Ar-00057	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه	valence	0.097
2018-Ar-01400	يا من يعيد للمريض صحته 😥 ويا من يستجيب دعاء البائس الضعيف 🙌 أسألك يا الله أن تلطف بجسد كل مريض وتكتب له الشفاء العاجل يارب العالمين	valence	0.547
2018-Ar-01863	#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب	valence	0.109
2018-Ar-01389	وش ترجون من دولة قائمه في الاساس على الانقلابات  #قطرائيل_والخيانة	valence	0.250
2018-Ar-00567	اتمنى من الهلاليين ان يفرحو ببطولتهم دون الاساءه للاخرين معا لنعيد الدروس الهلاليه في طريقة الافراح الملكية المميزه 💙 💙	valence	0.672
2018-Ar-00863	اذان الجمعة على اصوات المطر رائحة البخور قهوة امي ضحكة ابوي ما بقى حزن بالدنيا	valence	0.719
2018-Ar-00898	أشتاقك جدا  _من أخبرك أني أطيق غيابك وأنني امرأة بلا حب لتعذبني بما شئت من الفراق ❁	valence	0.406
2018-Ar-01346	#بهجة_أمل ٧٤ الحمدلله على شعور السكينة و السلام اللي بحس فيهم *فيس مغمض عيونه في حالة استرخاء و هدوء نفسي* :) 🌼 💛 🌼 💛 🌼 💛	valence	0.813
2018-Ar-02013	القلق لا يمنع الم الغد ولكن يسرق متعة اليوم	valence	0.438
2018-Ar-01287	#كابوس ثورات الربيع العربي والهزيمة النفسية	valence	0.275
2018-Ar-04390	صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(	valence	0.387
2018-Ar-00141	يارب تطلع النتيجة الي فيها خير بموت من التوتر💔💔	valence	0.313
2018-Ar-01583	@sarasayed282 وانت ماشي في مصر عارف انها فرحانة بيك 💜	valence	0.703
2018-Ar-03546	تتوقعون وش بيصير الاحد 😎😂 داىم يبهرنا سرور بااشياءه فااباذن الله شي جميل #سنابات_سرور_الروقي	valence	0.688
2018-Ar-00855	من الفرحه مدري وش اغرد	valence	0.842
2018-Ar-00383	اللهم إنا نسألك في آخر جمعة من شعبان ان تشفي كل مريض وترحم كل ميت وان تشرح صدورنا وتيسر امورنا وان تجعل يوم الجمعة فرج لكل صابر	valence	0.641
2018-Ar-01696	مش كُنا فضلنا اصحاب  أحسن 🙁✋️	valence	0.359
2018-Ar-02242	اكره شي لمن تكون لوحدك و فجاه عينك تدمع من غير اي سابق إنذار او سبب تكذب على نفسك فيه 💦 👁	valence	0.194
2018-Ar-03582	آه تلو آه ماذا بك سيجمعني حزن آخر شجن حنين إن الحزن لا يحتاج لزينة يكفيه وجه النساء ليكون على ملامحهن نبيا	valence	0.250
2018-Ar-00145	@FaretAlbet ما عم عيط هااااا 😤	valence	0.406
2018-Ar-03712	@nowaaaash ليش وسواس تعوذي من الشيطان واكثري من الاستغفار حتى انا يجيني بس لاني انشغلت في علوم القران والدراسه سبحان الله اختفى تماما	valence	0.468
2018-Ar-02159	والله ماأثارت الإ غضب وسواد وجيه من غضبوا	valence	0.339
2018-Ar-02548	ما #يقلق النساء هي الأمور التي دائما ينساها الرجال وما يقلق الرجال هي الأمور التي دائما تتذكرها النساء	valence	0.438
2018-Ar-00485	أدين الله بأن حماس إرهابية جدا فقد أرهبت الكيان الصهيوني لأكثر من ربع قرن أو يزيد فكيف لا تكون إرهابية #حماس_ليست_إرهابية	valence	0.613
2018-Ar-02501	قسم بالله ارتجف ارتجاف كأني ميت وبعد المباراة اصدع	valence	0.203
2018-Ar-02873	هه يا زينه ابتسامة رضا و سعادة نابعة من القلب 😂 😍	valence	0.906
2018-Ar-04156	هي حبيبتي عند الحب و صاحبتي عند المزاح نجمتي وقت العتمة و حنية الأم و الأب في تعبي وحيدة قلبي و كل البشر في وحدتي هي الكل و أنتهى 💚	valence	0.672
2018-Ar-00574	و انا راجعة لقيت الازالة موجودة و بتشيل كل القعدات و الكلام ده و الشارع فضى و حاسة ان الدنيا مش سيبالي اي خرم ابتهاج بجد	valence	0.266
2018-Ar-01974	هو اللى بيغيرلى مودى دايما 🙈 بيدينى جرعة تفاؤل وانشكاح للحياة 😊 💙 انا مش عارفه من غيره كنت هعيش ازاى 👀 💔 تويتة في عشق #البطيخ 😍 🍉	valence	0.823
2018-Ar-00215	گل يوما ننتظر غدا ونسينا أن غدايجعلنا نكبر مهما كان بنا هم او فرح #غربة_سراب	valence	0.391
2018-Ar-01744	اللي قاعد يصير في اعلامكم من كذب وفبركه وافتراءات ومهزله حتى الطفل يعرف انها فبركه تحول الامر الى هستيريا فالكذب	valence	0.129
2018-Ar-01125	#ميلاد_جميلتي_داليا\nعلى طاري ميلادها ف انا اول المنتظرين حكايه تروي يوم ميلاد صديقتي احبك يامن ستبلغين عمرا جديد 💕\n@daliahazza	valence	0.734
2018-Ar-01487	جرح وصل	valence	0.172
