ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02655	حتى أنا مدري والله لية أسوي هالحركة بس يعني شكلة نرفزة لأنها يدخلني وأنا مابي أدخل، محد يدري #عَبَّقرية ماجبت شيء جديد، شكراً❤️	anger	0.344
2018-Ar-02909	هذا الي مو قادر يرقعها اعتذر الاعتذار من شيم الرجال الحكومه الله يعزها تقول الشعب القطري شقيق ومصلحته اولوية	anger	0.394
2018-Ar-01132	#يعني_ايه_حكم_العساكر \nامبارح تيران وصنافير..! \nوانهارده الوراق ..! \nوبكره هيجي الدور على بيتك..!!\nقوم اصرخ ثور✊ \nكفايه خوف 😒 \nكفايه سكوت 😡	anger	0.844
2018-Ar-02522	اسألني عن الخبث أحدثك عن نفاق و غدر الأقارب	anger	0.500
2018-Ar-03261	لحظة #صبر في لحظة #غضب تمنع ألف لحظة #ندم	anger	0.234
2018-Ar-02933	يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴	anger	0.469
2018-Ar-04324	المشكلة تجاوزت انكار المنكر إلى الفرح به والشماتة والانتصار للنفس والانتقام من الشيخ لوقوفه ضد منكرات سابقة	anger	0.532
2018-Ar-00829	@ArkanSumer ليش ترضي الي يفجرك ؟؟ ارضي بلدك واهلك مامسويه فضل سلاح قديم بضعف السعر همه الممنونين امريكا دعمتك بالسلاح وروسيا لازم نعبدهم ؟	anger	0.578
2018-Ar-02307	تحذير السفاره الأمريكية تفجير ام بث رعب و ترهيب #السفاره_الامريكيه	anger	0.500
2018-Ar-01931	واللي يغيظ ان اريكسن جاب 11 ووالكر جاب 9 وكوستا جاب 16 ومهزلة يعني عامل تريبل كابتن لاقل واحد جاب نقط 😍	anger	0.406
2018-Ar-03955	دعني اعبد الله بلا إكراه بلا ترهيب دعني اود لقائه بلا تعقيد بلا ذلك الخوف المهيب	anger	0.273
2018-Ar-03202	#اعاده_حركه_النقل_الظالمه15 حسبي الله ونعم الوكيل الله ينتقم من الظالمين تلاعب وكذب واستفزاز عليكم سخط الله	anger	0.844
2018-Ar-00967	ايه اليوم ده بجد في ايه 😤	anger	0.435
2018-Ar-02937	ليه انا منرفزة بدون سبب ! 😪	anger	0.606
2018-Ar-02504	لا تزيد تنكد عليهم مساكين اللي جاهم كفايه مأجزين قبل الابتدائيه الله يجيرنا	anger	0.469
2018-Ar-03743	وأرجع وأقول ننسى كل الكلام ده إلي بقوله أنا أو غيري ونشوف الصورة بشكل اشمل وأوسع بعيدا عن ضغط الخوف خصوصا بالخليج الذي يعيش حالة هلع وزعر	anger	0.304
2018-Ar-01779	رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.	anger	0.348
2018-Ar-02769	@deena1188 @Ghrayb_ @ie_xix ليه تضحكون اللي صار فلم مرعب ووحشيه 😭😭😭😭يارب يموتون اللي ياكلون الناس	anger	0.581
2018-Ar-02224	انتو بعد تتنرفزون لين احد حاط رنته رنة المنبه و لا انا فيني خلل🙂😤💔	anger	0.469
2018-Ar-02179	الحوثي يقتل الشعب ويقول : اللهم تقبل صيامنا وصالح اعمالنا.\n\nحشيش خطير ومهره وسخه \n#الحوثي \n #نجران_آلان \n#صعده #صنعاء #الرياض #عاصفة_الحزم	anger	0.719
2018-Ar-00009	جماعة الإخوان الارهابيه باعت الجزر المصريه باعوا الغاز المصرى هيبيعوا الاهرامات خلى الشعب نايم الإخوان يبيعوا البلد #تمرد 😏 #مجلس_النواب	anger	0.625
2018-Ar-00426	@H_More_F والله كآبه غير طبيعيه بعدين عطني حل معقول ماطلع معك الا انتحر 😂	anger	0.438
2018-Ar-02812	تحدثت واخوتي عن الاوضاع الراهنة بما إننا من نبلاء البلد لم أخفي اسفي حينها عما حدث من باب حرية رأي استشاطوا غضبا وكأني ساب ابوي بقبره	anger	0.606
2018-Ar-01262	ايش يبغون الاتراك مسوين انقلاب وقلق	anger	0.406
2018-Ar-03937	ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا	anger	0.348
2018-Ar-03754	عن تيران وصنافير المصرية وخيبة أمل فى برلمان الخزى والعار يحاصرني واقع مؤلم أليم لا أجيد قراءته #تيران_وصنافير_مصرية_يابغل	anger	0.828
2018-Ar-03896	@47mo__ @Official3ziz ايوالله غاليه واليوم غبار بس فكونا الله يرحم والديكم ماتركتونا نداوم من الزحمه 😡	anger	0.530
2018-Ar-04059	صار جزء لا يتجزأ من حياتي #رعب	anger	0.424
2018-Ar-01336	@q834k بهالرطوبه اخم واغسل ؟؟!!!!!!!!!  انفولو 😤	anger	0.470
2018-Ar-01629	ربنا ينتقم من كل واحد قال كلام مطلعش منى و من كل واحد بيتكلم عليا و بيشوه ف صورتى🙌🏻🙏🏻	anger	0.734
2018-Ar-02026	🌙 ✨ يارب عوضني عن كل شيء أحببته وخسرته واكفني كل قهر يؤلمني وكل فكر يقلقني وكل هم يحزنني وجنبني اللهم شر مايكون قبل أن يكون	anger	0.309
2018-Ar-02369	@MouhamedSaber كفي تباكي ، ماذا فعلتم انتم لتحرير اهل العراق من داعش ؟ لا شي ،فشلكم و تخاذلكم مهد الطريق لإيران في المنطقه .	anger	0.727
2018-Ar-02824	شعور اني مزعله شخص قريب من قلبي شعور كلب جدا يارب لا تخليني حسره بقلب احد 😪 💙	anger	0.303
2018-Ar-02071	عندك همج زايد ودحلان ماعندهم مباديء جيرة وحسن ظن الله يناقم منهم عاجلا غير آجل	anger	0.625
2018-Ar-02206	النور قاطع... 😒 ماعندكمش حاجه تانيه تحرقو بيها دمنا اول يوم سحور.؟! 😒 - يشعر بـنفاذ صبرها	anger	0.859
2018-Ar-02691	@NadiaBsat في ناس مش بس ما لازم يتزوجوا و يخلفوا مش لازم حتى يكونوا موجودين بالاساس 👎😠	anger	0.661
2018-Ar-01594	هؤلاء الخونة ان نطقوا نطقوا كفرا وإن خرسوا خرسوا خيانة و غدرا أخزاهم الله	anger	0.828
2018-Ar-04054	االلي #بيسامح دايما دة \n#خااااف من #زعلة😘✌✋👌👊	anger	0.323
2018-Ar-01892	عندي زهايمر لاي شي بدي اتذكره \nبس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال\n#سعادة #حزن #فراق #لقاء	anger	0.250
2018-Ar-00244	@Below19 أنا ضد مدريد حتى في حقهم بالحياة\nالمفروض يتم منعهم من التكاثر\nوالقضاء عليهم\nمو بس لحية خسارة كرة قدم\n\nالموت لمدريد\n😤😤😤😤😤😤😤😤😤	anger	0.712
2018-Ar-03144	صادقة بانفعالات أدريناين مش لوح إزاز ..	anger	0.353
2018-Ar-02965	#الوجع بجد انك زعلان ع نفسك	anger	0.313
2018-Ar-02656	#دهس_مصلين_في_لندن\nاي حادثه من الحوادث الي بتحصل في الغرب بيقولوا عليها حادثه بسب الارهابيين\nالا المسلمين لما تحصلهم حادثه محدش بيقول حاجه 😠	anger	0.734
2018-Ar-00398	١٤/ غضبي صار سكوت و هذا شيء جديد في شخصيتي	anger	0.515
2018-Ar-03221	أبدًا مو وقته يطفي الكهرب حر الله يجيرنا من حر نار جهنم	anger	0.576
2018-Ar-04146	انا ابداً ماعندي مشكله مع الاشخاص اللي يكرهوني بالعكس احس انهم مصدر تسليه بالنسبه ليا واحاول اثير غضبهم وازيد من استفزازهم واستمتع.	anger	0.258
2018-Ar-00448	مايستفزن ويطلعن من طوري الا الاصوات المرتفعه وكانهم دقيقه ويتذابحون وهم بطبيعتهم	anger	0.597
2018-Ar-00783	@Qatar_Evil @MayahGhanim هاذي الفايده لما يكون جارك طامعين فيه ومستدعين يعملون لك اي حاجه مقابل تمكنهم عليه  #غدر	anger	0.565
2018-Ar-02064	كلام الناس اللي متعاطفة مع بوفون محسسني أنه مخدتش ولابطولة فحياته وهيعتزل بصفر بطولات:D ياجماعة الراجل واخد كأس عالم شوية تقدير لتاريخه يعني	anger	0.191
2018-Ar-01558	ايش اجاوب وانتي داري عارف الحال بوضوحي،من يصدقني اذا قلت الفراق بلا سبب؟🎶🖤🖤.	anger	0.328
2018-Ar-02082	من بعد الكابوس الي شفتو لازم ابخر حالي وابخرو للحب.. يا شو في ناس عينها ديقة الله يجيرنا ويجعل كيدهم بنحرهم	anger	0.438
2018-Ar-00509	زي انهاردة من سنة كنت قلقان و متوتر  و حاسس بشعور طلاب الثانوية العامة دلوقتي .\nفا يارب اصلح حالهم و اكرمهم 💔\n#ثانويه_عامه	anger	0.203
2018-Ar-00480	محزن ومؤلم هل وصل البعض الشاب السعودي لهذا المستوي من السخف والبلاهة للامتعاض لأجل كرة القدم الترفيهية	anger	0.578
2018-Ar-03156	الواحد قلقان من انه مش قلقان من امتحان بكره ده	anger	0.379
2018-Ar-04354	لا تدققيين والله ضغطي مرتفع وزاقة معي 😓	anger	0.581
2018-Ar-00807	بمناسبة الموضوع ده انا سامحت كتير وشعورى بالتسامح اعلى بكتير من شعورى بالانتقام بس فيه شخصيتين فحياتى بكرهم لدرجة مش عاوز اسامحهم اصلا \n#prt	anger	0.578
2018-Ar-03364	أرهب لحظه عندي وممكن تريحني حالة الوصول إلى إتفاق أحس كذا شعور الحريه 🌚	anger	0.188
2018-Ar-02219	@IMEM__716 بشار الأسد \nيا ويلي على ذبحته 😡	anger	0.719
2018-Ar-01389	وش ترجون من دولة قائمه في الاساس على الانقلابات  #قطرائيل_والخيانة	anger	0.652
2018-Ar-03109	أي اقتراح لتظبيط مزاجي قبل صلاة العيد الصبح عشان لو نزلتلهم بالوش ده هيقتلوني وهبقى نكدية ✋ ولا مرحش الصلاة أحسن 🚶	anger	0.290
2018-Ar-00384	الى كل واحد ماقدر يستوعب كمية معاناة المرأه السعوديه اتمنى يعيد الحلقه مره وثاني عشان الحمار مايفهم الا بالتكرار❤️ #انا_راشده	anger	0.574
2018-Ar-02200	ممكن يعمي الحج تقسطلنا ال11سنة الي ضايليين  !؟ - يشعر بـالاستياء	anger	0.516
2018-Ar-01798	@hachmi123__hgtp غضبت من تباهي هذي اليهودية العجيب ان احدا الاخوات رأت الصورة معي فأعجبها هذا الباس فزاد غضبي منهما ☺️	anger	0.734
2018-Ar-04160	هزيمة الثورة بتتجلى وتبقى أشد وطأة ف اللحظة دي،اللي فيها المهتمين بالشأن العام ف ناحية وجموع البشر ف ناحية تانية مش مهتمين ولا شاغلين بالهم	anger	0.609
2018-Ar-00141	يارب تطلع النتيجة الي فيها خير بموت من التوتر💔💔	anger	0.313
2018-Ar-04067	@Abdellsalam @aidaelhegazy ماتقولهاش عايودة 😒 اسمها عايده 😠	anger	0.426
2018-Ar-02501	قسم بالله ارتجف ارتجاف كأني ميت وبعد المباراة اصدع	anger	0.578
2018-Ar-03772	@mn_20s @AmalAmoolah1420 @hindoooamro @samsang917 @abodi_0551 الله يسعدك ويشافيك ويعافيك ويجعلها آخر الاوجاع ياااا رب💐	anger	0.152
2018-Ar-02548	ما #يقلق النساء هي الأمور التي دائما ينساها الرجال وما يقلق الرجال هي الأمور التي دائما تتذكرها النساء	anger	0.141
2018-Ar-00490	الله يفشلكم فشلتونا والله كل الترندات تجيب السخرية لنا كشعب وش ذا المهزلة شعب فاضي وأتمنى الي يعارض تغريدتي يروح يشوف  #عزيز_دايري_والجن	anger	0.909
2018-Ar-01109	@E0Wh9 معرفش الخارجيه ساكته علي امه ليه المفروض توجيه إنذار ليه وعندما يتكرر طرده وبناقص	anger	0.667
2018-Ar-01333	@Nefro79 شوفلنا دكتور زميل أمراض نفسية بقى نعالج نفسنا بدل ما ننشر خوفنا الوضيع ده ليطلع وباء ولا حاجة 😂	anger	0.191
2018-Ar-00248	#انتقام_السلاطين خلااص حتى في تويتر مسويين ازعاج بلعبتكم السخيفة 😤	anger	0.531
2018-Ar-02961	يوم أسود في تاريخ #مصر احساس بالمهانة غير سبوق نواب عار هيدخلوا التاريخ من اقذر ابوابه حسبنا الله و نعم الوكيل #تيران_وصنافر_مصرية	anger	0.864
2018-Ar-04075	واضح الحزن والأسى عليك لدرجة انك اخطأت في الكتابة 💔	anger	0.383
2018-Ar-00985	أكره السلبييييييين!! ياخي لا تسوي فيها انك فاهم الكُفت وانت ما تدري ايش بيسير. خلي سلبياتك لنفسك 😡😡😡😡	anger	0.766
2018-Ar-04227	رغم كمية الإمتحانات ال درتهم في حياتي بش ضروري قبل كل أول إمتحان يجيني تلبك معوي و نعيش في وهم واحد ما عمره دار إمتحان و متوتر للمليون	anger	0.484
2018-Ar-02360	لما كلام اللي بيوجع ما يطلعش ساعة غضب او نرفزة يبقي حقيقي و ما ييقالوش عذر نعرف نسامح بي و ننسي اللي حصل	anger	0.422
2018-Ar-01806	الإزعاج الحاصل من خلال مكبرات الصوت حيث تتداخل الأصوات لقرب المساجد بعضها لبعض وكذلك ازعاج جيران المسجد دون مراعاة المرضى والأطفال	anger	0.484
2018-Ar-02726	و كان في محل طيور يفهم في الببغاوات كويس الافضل انك تخليه يقصله يقصله من جناحاته الببغاء كل ما يطير كويس كل ما يتمرد في التدريب	anger	0.234
2018-Ar-04242	شوفت #قسوة و #ظلم ليه من ناس كتير دول باعوني و ندموني على حسن #الضمير	anger	0.703
2018-Ar-01486	ألا إلى الله المشتكى سوف يأتي عليكم يوم ينتقم منكم الأحرار شر انتقام	anger	0.813
2018-Ar-03590	@RolaFouad @mshinqiti @BlueSam2011 المغرب ماهو فاضي يفتح جبهه خصوصا ان الريف يغلي عليه غليان فتصور تغطي اخبارها الجزيرة.  فقط تغطيه	anger	0.303
2018-Ar-00249	كيف كنا وكيف صرنا وكيف كان الوقت حلو بكلامنا وكيف الحين صار يضجر كلامنا.	anger	0.279
2018-Ar-00001	تخيلو معي افني حياتي كلها لرجل اكوي واغسل واطبخ وأحيانا تبني معه وفي النهاية بكل برود يهب حياته كلها لثانية قشعريرة مزعجة	anger	0.636
2018-Ar-01001	غاضب لدرجه افجر رحمك	anger	0.938
2018-Ar-02830	شبعنا كراهية وحقد وضغينة وفتنة فإمساك بمعروف أو تسريح بإحسان مع ذلك أنت لا تملك مصير غيرك كن حضاري بوجودك	anger	0.547
2018-Ar-03786	@SakheerSport ياخي انا خايف على قطر منك ، اخاف ينقلون المونديال للخفجي بدال قطر حسافه !💔	anger	0.203
2018-Ar-02798	اكو ناس ماعدها شغل وعمل بس تتصل عليك وتسمعك اخبار زفت وكلام زفت 😑 بحيث ظليت من يتصلون أخلي ايدي على گلبي 😤	anger	0.667
2018-Ar-03206	أنا إنسان #ضائع هنا أتحدث عن أوجاعي وربما سأتحدث عن أوجاع غيري ستكون كمية كبيرة من السلبية موجودة هنا ولكنها تمثل حال الكثير	anger	0.516
2018-Ar-00057	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه	anger	0.529
2018-Ar-02317	يا خطباء الجمعه و أئمتها يا علماء المسلمين اغضبوا لله و حرضوا الناس على الغضب لله عل الله يرفع عنا جميعا هذا البلاء الذى نحن فيه اللهم بلغت	anger	0.649
2018-Ar-00785	بيض الله وجهك والله ماقصرت وواصل الى الامام ماعليك من الاعلام المعادي اتمنى ابعاد كل لاعب يتمرد على النادي مشجع نصراوي30سنه	anger	0.122
2018-Ar-01625	#بلدك_بتتسرق ولسه الناس بتخاف من عسكر جبان	anger	0.696
2018-Ar-04259	لك كسمك من حكام اعطوه البطولات وبكفي قرف #تسلل وااضح #احاا	anger	0.939
2018-Ar-00275	@14121125 لا لا لاتنقهر حنا معا الدوله والدوله غضبت\n لايهمك راح تصفي الموضوع مثل ما اردعت الشرذمه في اليمن ووو معا يد بيد\n#غضب_محمد_بن_نايف	anger	0.576
2018-Ar-00520	انا ودي تقول اسمي وتلامس خدي بكفوفك تحبني من طرف حزني واحبك من طرف خوفك.	anger	0.219
2018-Ar-01349	ميت انا! مابي مشاعر ،ميت انا! لا حب ولا بشر، ميت انا !من قصة قديمة، ميت انا !من غصة أليمة😣😣😣😣	anger	0.636
2018-Ar-02013	القلق لا يمنع الم الغد ولكن يسرق متعة اليوم	anger	0.078
2018-Ar-04230	عندما غضب المصريون غضبة مضرية لفكرة تخصيص مستشفى جابر للكويتيين لم ننفعل بهذا الشكل #تطاول_الوافدين_علي_صفاء_الهاشم	anger	0.485
2018-Ar-01897	@233_laila وش يفهمهم. وش ذا الاشتياق اللي يهز الصدر ويقلق النوم 💔.	anger	0.484
2018-Ar-00339	محدش هيسال عليك في#غيابك غير اللي هيحس ان يومه ناقص من #غيرك	anger	0.266
2018-Ar-03675	استشاطوا غضبا المتصهينين العرب من اجل تجريم حماس اكثر من الصهاينه انفسهم	anger	0.774
2018-Ar-03571	بعض الدول العربية تصاب بالغصة من مواقف بعض الدول العربية عن ابوكم حتى استنكار مكة ماطلع منكم اليس لديكم رعايا معتمرين الساكت عن ح ش اخرس	anger	0.712
2018-Ar-00741	اكتر حاجه بتضايقني لما الاقي حد مهمل ف عربيته 😤😤 العربيه روح زيها زي البني آدم بظبط لما تحافظ عليها هي بتحافظ عليك والله	anger	0.409
2018-Ar-02335	بعض الحسابات هنا تحاول بث الرعب بالناس بايهامهم ان هذه هي بداية فوضى وحراك في البلد الحذر الحذر وبلووك #تفجير_اجياد_المصافي	anger	0.485
2018-Ar-01523	وانفضح بعدين قدام ضيوفي واحطها ف راسي اقول انا اللي مسويها😠😠	anger	0.578
2018-Ar-03814	والله امر محزن بهالوقت تحس انك ذليل وضعيف وحقير بنفس الوقت 🙂 لما تشوف ناس تعتدي عليك امام اهلك والناس بدون سبب 🙃 #تهجم_سائقي_دبابات_على_عائلة	anger	0.650
2018-Ar-02821	صارلي شي مية سنة مشلوحه بهالدكان ، ضجرت مني الحيطان و مستحيه تقول\n*القعدة في الاوضة بين الكتب و الملازم*	anger	0.382
2018-Ar-04002	أنا هطق لو مفتكرتش أحمد مالك ده شبه مين و ممكن أبطل أتفرج عالمسلسل 😡	anger	0.591
2018-Ar-01254	أمر غريب حين تجد اكاونت بتويتر يضج بالحياة والموسيقى والرقص والألوان وبعد التعرف إلى صاحبته تجدها في عزلة واكتئاب	anger	0.364
2018-Ar-03738	ايوه انا اللي بغلط دايما وانتو ماشاء الله \n\nبتشخو كنافة بالمانجه 😤	anger	0.656
2018-Ar-01286	لا تثير غيرتي عشان م أخسرك و ابتعد عنك بضمير مرتاح كل شي مسموح فيه إلا #الغيرة أخليك لهم و بقلب بارد بدون م اتحسف عليك 👌	anger	0.453
2018-Ar-01020	افتكر انك هتجيلي بكرا علشان ادوس عليك (اصل الدنيا بتلف ) ودوري جاي 💪💪💪💪😡	anger	0.625
2018-Ar-01545	اكره صوتي لما يكون فيه بحة بكى اكرهه شكلي وانا احاول اتكلم بس مخنوقةة من داخلي اكرهه عيوني لما تدمع ب الوقت الغلط 💔 #نوبة #خروج #حكٱيہ_غيم	anger	0.545
2018-Ar-02022	معاناة طلاب الشهادة هالايام: -صباح الخير ماما -اديه قلتلي بتجمع #خايفة_ابن_خالتك_يسبقك	anger	0.297
2018-Ar-00215	گل يوما ننتظر غدا ونسينا أن غدايجعلنا نكبر مهما كان بنا هم او فرح #غربة_سراب	anger	0.328
2018-Ar-03098	هل تشعر بالكتمه أو الم خفيف في الصدر أو الحلق اثناء الجهد و يذهب عند التوقف عن الجهد بدقائق قد تكون إنذار لجلطة القلب- لا تتردد في زيارة د	anger	0.290
2018-Ar-01490	كل تلك الأكتاف قادرة على حمل رأسك لكن و ل سوء حظك ليس بينهم الكتف التي تحب #وجع	anger	0.394
2018-Ar-03797	إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي وأواجه حزني بكل برود ✨	anger	0.375
2018-Ar-02100	وشو حانق	anger	0.368
2018-Ar-00225	الزواج : مثل الحمامات العامة اللي جوا مش طايق الريحه وإللي برا مش قادر يستنى #نكد	anger	0.344
2018-Ar-00086	من الواضح ان عديم الرجوله مالقا الا البنات يتقوا عليهم انسان مقرف وضعيف اقسم بالله مهما كان لاتمد يدك على بنت #سربوت_ينزع_عبايه_فتاه	anger	0.734
2018-Ar-00024	خلوني اليوم انا حزينه :(	anger	0.426
2018-Ar-03445	#مصيبة #كارثة #فاجعة على الشعب حينما تعطى الصلاحية لشخص #جاهل #تافه يقوم بتحرير المخالفات بلا ضمير ولا خوف من الله #باشر_نظام_فاشل	anger	0.891
2018-Ar-00247	عليهم غضب من الله و قبحهم و ارسلهم الى الجحيم اخشوشنوا قاتلكم الله	anger	0.879
2018-Ar-03101	كان طبيعى تعيش حياتك بعد منهم ف إكتئاب ما اللى وعدك انه يفضل هو أول حد غاب 😥 💔	anger	0.455
2018-Ar-02660	مايحترموني وانا نايمة كل صراخ وإزعاج تعبت نفسيتي منهم 🙂 💔	anger	0.516
2018-Ar-02097	يستفزونك ليخرجوا اسوء مافيك ثم يقولون\n "اللهم إني صائم :)	anger	0.594
2018-Ar-01257	@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون	anger	0.453
2018-Ar-03115	انا حانق عليهم في موضوع ريد ديد يعني نخرف التاريخ عشان خاطرهم	anger	0.667
2018-Ar-00172	ليس هناك قسوة في الحياة أكثر من أن تجتمع الغربة والوحدة معا #الغربة #كربة 😒 😔	anger	0.470
2018-Ar-01534	نص الكباية الفاضى هفضل مرعوب لحد النتيجة خايف اشيل كيميا	anger	0.484
2018-Ar-02672	حسبنا الله ونعم الوكيل #ظلم #قهر #خيانة	anger	0.846
2018-Ar-03726	اما بالنسبه للناس اللي وجعوني و حرقوا قلبى ف انا مش مسامحة حد و يارب ما تشوفوا راحة دنيا ولا اخره ان شاء الله عدلا و ليس حقدا :')	anger	0.829
2018-Ar-03118	يا حبيبي علامك ليه وجهك عبوس\nاترك الضيق وقرب ايه يعني تعال🎼	anger	0.210
2018-Ar-01344	الخطأ اللي ارتكبه آبائنا فينا وهو التخويف من العذاب ما يجب علينا تكراره على أطفالنا، كبرنا على اتباع الدين والعبادة بدافع الخوف والرهبة.	anger	0.485
2018-Ar-01383	@osn ازفت خدمه عملاء لا يقدون احد ولا يهتمون وكذب .. بنتصل فيك ولا اشوف شي  صار شهرين بلاغي معهم ولا في اي جديد	anger	0.803
2018-Ar-03099	ابو فيصل اليوم غباء زيدان هو اللي سمح البرشا بالفوز رغم انك تقول انك ضد اتقاد المدرب لكن زيدان ظلم اللاعبين من اجل بيل وبنزيما	anger	0.471
2018-Ar-03320	@NadeenOdeh2 😂😂😂😂 منبسطة ع شو يا عالم يا ناس ايش صايرلكم لا دين صح ولا حياه صح استغفرالله بس الله يجيرنا من الآخرة	anger	0.409
2018-Ar-02675	@blshit ياربي أتذمر كذا دايماً بس لما كتبتيها جاني أكبر تحطيم وانا أحلي يومي وعمري العشريني الغبي بكيكه حالياً	anger	0.516
2018-Ar-04163	- لا أكترث للمسافة في غيابك كل ماأخشاه " المسافة " في حضورك مؤلم حد الوجع أن تكون غائبا وأنت حاضر #كلمات #تنهيدة_الصباح	anger	0.348
2018-Ar-01479	هه غانم الدوسري ياجماعه انسان مجنون انا اعرف عنه كل شي شخص غير سوى	anger	0.364
2018-Ar-02610	عارفين احساس الـ تنهيدة الخارجه بوجع و زهق و تعب ع توهان و مش عارف اى السبب و لا عايز اى و لا ليك نفس لحاجهةة ولا لحد 😫😫	anger	0.606
2018-Ar-00312	الكل كاتب \nده انت من غير البدلة نوتنج😤😤😤😤😡😡😡😡😡	anger	0.485
2018-Ar-03617	@Soska77698831 بقي كدة يا اوزعه يام لسانين طيييييب ماااااااشى 👊😠😒	anger	0.485
2018-Ar-00335	إغاظة في ايش السؤال فيه غموض شوي 🙁	anger	0.409
2018-Ar-03876	احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال	anger	0.734
2018-Ar-01880	@KhaledYoussef يلعن ابو اليوم ال شفناك فالبرلمان انتو انتهيتو بالنسبه للشعب خوفنامن الاخوان تدخل البرلمان الناس اختارو اي حد بس ميكنش. اخوان	anger	0.781
2018-Ar-02159	والله ماأثارت الإ غضب وسواد وجيه من غضبوا	anger	0.672
2018-Ar-01792	اتمنى فصلهم من الجامعة ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم على واحد مثل "الكلاب المسعوره " #ضرب_دكتور_في_جامعه_الملك_خالد	anger	0.828
2018-Ar-00035	اكره شي بتويتر المريض اللي يسويلك فولو ويلعن خيرك رتويت ويمنشن كل تغريده وبس تسويله فولو يسويلك انفولو كل هذا عشان يجمع فلورز #مريض	anger	0.621
2018-Ar-00002	أنا أشوف ان اللي فات ما مات، اللي فات أخذنا معاه، أخذ من عمرنا وبالنا وخوفنا من عدم عودته.. بإختصار، اللي فات عايش فينا، لو حاولنا إنكاره💭	anger	0.452
2018-Ar-01811	أنا حزينه لإني صرت ميح بشعور الدهشه غديت بليا دهشه وأتصنع الإنفعال بشتى الأمور حزينه بس عاجبني الوضع يعني	anger	0.500
2018-Ar-03411	ايه رايكم فى الحيوانات اللي غضبوا على هزيمة مصر من تونس وما تحرك لهم جفن على بيع الجزيرتين والخيانات اللي بتم فى العلن والخفاء	anger	0.691
2018-Ar-03384	@kurbaag اروع قيادة اللي حجابها استرچ وحاطه تلفونها بالحجاب وتسولف يعني هاند فري تحسسك هي ومايكل شوماخر مدربهم واحد 😤	anger	0.364
2018-Ar-00692	عند سقوطه لا يعدم و انما يقتاد الي عنبر الخطيرين في مستشفى الامراض العقلية و منه تسقط كل توقيعاته و لا يعترف او يعتد بها طالما هو #مجنون	anger	0.455
2018-Ar-02312	@9najran الشياطين صفدت في هذا الشهر الكريم وبني حوثه باقي 😕\nالله يشلهم ولايبقي منهم حد في ذا الساعه	anger	0.661
2018-Ar-01487	جرح وصل	anger	0.303
2018-Ar-03151	هو دا موش تعبير حانق ولا انا فاهمة غلط 😢	anger	0.391
2018-Ar-01757	عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود	anger	0.328
2018-Ar-04215	إلى متى السكوت يا بلداً تكالب عليها الجميع لجعل الوضيع فينا شفيع .. لاسامح الله كل من قبض الثمن وجعل نفسه حقير هذا الزمن .\n#درنة \n#ليبيا 🇱🇾	anger	0.774
2018-Ar-00079	مفيش حاجة اسمها صدفة \nده مجرد جرس إنذار بيقولك خلي بالك فيه حقائق تانية في حياتك\nانت لسة ماشفتهاش	anger	0.188
2018-Ar-03582	آه تلو آه ماذا بك سيجمعني حزن آخر شجن حنين إن الحزن لا يحتاج لزينة يكفيه وجه النساء ليكون على ملامحهن نبيا	anger	0.469
2018-Ar-01287	#كابوس ثورات الربيع العربي والهزيمة النفسية	anger	0.445
2018-Ar-00149	ايام الدورة مانصير حساسين كل اللي في الموضوع اننا نطلع المكبوت واللي كنا ماسكين نفسنا عليه باقي الشهر نفاذ صبر لا اكثر🤷‍♀️	anger	0.375
2018-Ar-02394	جيزان قبل قليل كمين محكم يؤدي بمقتل اكثر من 5 عسكريين سعوديين بينهم ضابط واسر 2 هذا سبب تحليق طائراتهم الجبانة بشكل هستيري الى جهنم	anger	0.625
2018-Ar-00302	الدين لله والوطن للحكومه - يشعر بالاستياء	anger	0.529
2018-Ar-00485	أدين الله بأن حماس إرهابية جدا فقد أرهبت الكيان الصهيوني لأكثر من ربع قرن أو يزيد فكيف لا تكون إرهابية #حماس_ليست_إرهابية	anger	0.545
2018-Ar-00027	بس حرقتلي الفيلم امبارح 😡	anger	0.422
2018-Ar-02631	يارب العوض اللي يرضينا عن كل لحظه ألم خيبه خوف استسلام	anger	0.281
2018-Ar-03703	لما تبقي وسخ.... و اقول عليك انك وسخ و انت عارف انك ابن وسخة زفت !! يبقي تزعل ليه 🤔🤔؟؟	anger	0.813
