ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02880	متوترة ما أبغى أسوي هالتكليف لأني اذا خلصته بس بيبقى لي الفاينالز بعدين بتخرج خلاص 😌	fear	0.766
2018-Ar-01348	@HussainAlrayes والله يرحم الي تسببت بالحادث \nبنت شابه قطعت الاشاره الحمراء \nوصار الي صار \nحادث مروع \nيارب لطفك 🌹	fear	0.563
2018-Ar-00562	@Loji_92 اوضاع البلد متوتره مو وقت مسابقات	fear	0.438
2018-Ar-01757	عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود	fear	0.453
2018-Ar-03185	احساس دايم بالفراغ والضجر .. \nوحوله كثير أشياء تملي الفراغات ..	fear	0.500
2018-Ar-00644	انا خايف بس اني ماعاد اتزوج مع 2030 😂	fear	0.565
2018-Ar-03524	كنت كائن خائف مرتجف متأهب لأي سقوط مفاجئ أما الآن فأنا أدرك أن بالقرب من أيامي ثقب كبير ثقب سوف يسحبني ببشاعة وسأقاومه	fear	0.641
2018-Ar-03465	هه لا الوضع مو طيب معاك يحتاج لك دكتور متخصص لا تتردد بالتواصل معنا عشان نشوف لك حل	fear	0.266
2018-Ar-02215	السياسة ما عادت لكل فرد إنما هي حق لأصحابها الذين لا يعرفون منها سوى دوافع مجهولة معلومة و ان حاولت التكلم فيها عايروك بماض لا يخصك #ترهيب	fear	0.453
2018-Ar-02115	#قلبي_ب_قول انو تعب من اشخاص نحنا فوتناهن بحياتنا وما كانو بيستاهلو	fear	0.375
2018-Ar-02935	#جبران_باشا_الجزار مرضكم وحقدكم اسود متل قلوبكم ...نحن جبل ما بهزنا ريح واي ريح ؟؟؟جايي من #فوبياباسيل انجلطوا	fear	0.258
2018-Ar-01218	الموضوع الاى احنا بنهرى فيه و نتخانق عليه انهاردة مثير للدهشة والاشمئزاز و الاحتقار و القئ كمان..بناقش ارضنا بتاعتنا و لا لأ ..هزلت	fear	0.590
2018-Ar-02216	اول ما قلتله عندك ايحاءات غلط حسيته انكمش قدام بقية اللي واقفين وحس انه محتاج يتعالج فعلا .. ومشى وهو ممتن ليا اني صارحته بحقيقة مرضه 😅 ٣	fear	0.383
2018-Ar-02606	البنت هذي اللي ينام عندها لايحلم انه بينام نومه هنيئة  مره قمت من النوم مرتاعه طيحتني على الارض بسررعه ما امداني  اتوازن	fear	0.516
2018-Ar-03813	انتى بنى ادمة وسخة وشرموطة وشكلك يقرف شيليها علشان ما تعمليش ذعر للناس	fear	0.422
2018-Ar-01400	يا من يعيد للمريض صحته 😥 ويا من يستجيب دعاء البائس الضعيف 🙌 أسألك يا الله أن تلطف بجسد كل مريض وتكتب له الشفاء العاجل يارب العالمين	fear	0.435
2018-Ar-03357	روحت من الشغل ومزلت واعى لعند توا \n#قلق بكل الاشياء الى بداخلى تتصارع وصوتها عالى ومش قادر نرقد \nشكلى حنولع السيارة ونبرم	fear	0.578
2018-Ar-00143	فعلا بس فيه تأنيب ضمير بعدين هتزول بس ممكن يتوب	fear	0.333
2018-Ar-01954	@mshinqiti دي سقطه اخلاقية  جديد ي دكتور ... وقطر بكل كوادرها من داخلها و خارجها اصبحت تخيف المرتجفين و ابذين هم علي الباطل	fear	0.485
2018-Ar-00203	وجع بطني مب وقته ابد :( (	fear	0.470
2018-Ar-00027	بس حرقتلي الفيلم امبارح 😡	fear	0.234
2018-Ar-03515	مش محتاج الناس تشفنى مرتاح  انا محتاج اكون مرتاع فعلا	fear	0.333
2018-Ar-03491	انتو مب فاهمين مدى الخطوره والضرر الي بيصيب امن الخليج والبدايه بتكون من عندكم افهمو الي يستوي من حولكم #سعيد_الرميثي_يمثلني	fear	0.594
2018-Ar-00460	وقع فمات القصه حزينه	fear	0.471
2018-Ar-00532	@Grace_kian انا بشوف انو الكاتبة ذكية وبحب اسلوبها الغامض الي يخليك محتارة ومش عارفة شي وتتخبطين بالافكار اسلوبها مد وجزر ترغيب وترهيب	fear	0.337
2018-Ar-02189	كاسة الشاي بايدك بنص الشارع خزي وعار مكدرتش ابلعها	fear	0.279
2018-Ar-00002	أنا أشوف ان اللي فات ما مات، اللي فات أخذنا معاه، أخذ من عمرنا وبالنا وخوفنا من عدم عودته.. بإختصار، اللي فات عايش فينا، لو حاولنا إنكاره💭	fear	0.344
2018-Ar-03211	كانوا أذى وكان الله لطيف بي فأزالهم	fear	0.274
2018-Ar-02985	ما أرعب الحقد عندما يكون قاضيا جورج حداد	fear	0.561
2018-Ar-00015	تراجع غريب ارتباك غريب انت افضل في الشوط الاول فلماذا هذا التراجع والارتباك	fear	0.258
2018-Ar-02307	تحذير السفاره الأمريكية تفجير ام بث رعب و ترهيب #السفاره_الامريكيه	fear	0.576
2018-Ar-02668	أي صيغة تناسب هذا التوتر الحاصل الآن أي كلمة وأي تصريح محسوب علينا والعواطف غالبة لذا يجب مراعاة ذلك هذه وجهة نظري	fear	0.641
2018-Ar-02548	ما #يقلق النساء هي الأمور التي دائما ينساها الرجال وما يقلق الرجال هي الأمور التي دائما تتذكرها النساء	fear	0.375
2018-Ar-03349	أن الشيطان حريص على تحزين وتخويف الإنسان حتى في المنام ولذلك جاءت التوجيهات النبوية بالتحرز من الشيطان بالمعوذات لا إله إلا الله 🌿	fear	0.433
2018-Ar-02809	@amrkhaled يارب ارضا عن حياتي ): مو قادره اتقبل وضعي وخايفه ربي يغضب علي من القنوط.	fear	0.750
2018-Ar-02863	الاخوان سبب رئيسي ان الناس مش عايزة تنزل بعد اللي الناس شافوا منهم من خيانة و ركوب على الثورة و تقتيل و ترهيب في الناس بعد ما أتشالوا	fear	0.531
2018-Ar-02869	تعريف السيسي : هو حيوان ولا منوا حمار ولا منوا حصان #كائن_البلح - يشعر بنفاذ صبرها	fear	0.188
2018-Ar-04259	لك كسمك من حكام اعطوه البطولات وبكفي قرف #تسلل وااضح #احاا	fear	0.484
2018-Ar-01486	ألا إلى الله المشتكى سوف يأتي عليكم يوم ينتقم منكم الأحرار شر انتقام	fear	0.453
2018-Ar-00905	أنت مصاب ب "وسواس قهري" يجعلك تبتعد عن الناس خوفا من أن تكون حملا وثقلا على أحد أو إنك مجرد سد خانة أو لشعورك أنك لست مناسبا للجميع	fear	0.563
2018-Ar-02046	المادة سهلة وحلوة بحسها لعبة بس الدكتور نبيل خوفنا من كلامو الميد الاول جبت أعلى علامة بيحكي ميد تو صعب جدا 💔 💔 😭	fear	0.734
2018-Ar-01144	يعني ايه ركبي توجعني الوجع ده ولا وجع واحده عندها ٦ سنه	fear	0.394
2018-Ar-00493	#عرفت_ان اذا رجعت الصغير لحجمه يرجع لك مثل الحقير 😠	fear	0.242
2018-Ar-02099	رنة المنبه بالنسبالى بقي عباره عن كابوس ولو سمعتها في اي وقت او مع اي حد بتوتر	fear	0.672
2018-Ar-02521	بدأ ينكمش على نفسه من شدة البكاء وقد انكمش جدا حتى أنه لم يعد له ظل ولولا هذا الخوف الذي يملأ قلبه لتأكد بأنه لم يعد موجودا•	fear	0.531
2018-Ar-02203	تحليل المؤثرات واستيعاب تأثيرها واستجابتي و نظرتي للمؤثر و علاقة ذلك بأعراضي كل ذلك كان من الأخذ بأسباب العلاج #اكتئاب #قلق	fear	0.578
2018-Ar-04331	حلمه قد اصبح كابوس	fear	0.547
2018-Ar-01248	أخاف عليك من حزن الدنيا و من فجائعها الصغيره أخاف على قلبك أن يكسر أخاف على صدرك أن يشعر بالضيق 🌿 💛	fear	0.563
2018-Ar-00749	@Athoug#_ @DMohammed_ ليش أدفع فلوس عشان أتوتر و كل شوي أنقز	fear	0.576
2018-Ar-00963	هو انتوا ليه واخدين التشائم و الخنقة المستمرة و العزلة و الكلام الدبش وتهويل المشاكل و كل صفة وحشة على انهم موضه !!	fear	0.219
2018-Ar-00967	ايه اليوم ده بجد في ايه 😤	fear	0.419
2018-Ar-02277	يعني لسه مخلصين الاربعاء .. الشهادات الاحد 😟 دحنا حتى لسه صاحيين من يوم الاربع😂😂 #رعب_الشهادات	fear	0.766
2018-Ar-04378	اوحش حاجه احساس اللي مش عارف مش عارف المفروض تعمل ايه مش عارف مبسوط ولا زعلان مش عارف مين بيحبك ومين بيستغلك ماشي تايه	fear	0.530
2018-Ar-03451	أتوقع مجرد تخويف لناس لكن الحكومه ماحد يخوفها	fear	0.581
2018-Ar-02849	من تبي اعنفها تجي خاص او ببي بسرعه 🔥 D8A60BFC #بوب_كورن #محنه #ممحونه #زب #مولعه #مشتهيه #سكس_فون #سكس_كتابي #عنف #فحل	fear	0.422
2018-Ar-01535	ربنا ينتقم من كل أرهابي بيقتل أرواح بريئة ملهاش ذنب حسبنا الله ونعم الوكيل	fear	0.641
2018-Ar-02008	١٣- مر سنتين وللحين يجيني نوبات هلع من بعد ما احترق البيت وأنا داخله	fear	0.828
2018-Ar-01768	هاذي الايام متنرفزة🔥 ودي اشوف اللي اكرهه واطقه واطقه واطقه واعضه واقطع شعره وامشخه واشوهه اخخ بس ليته.!🔥🙂💔	fear	0.531
2018-Ar-01969	بس كلام من الآخر \nالنهارده شفت كلب بيتبول وجه صاحبه وقف جنبي \nاول مره ارتعش من الخوف لدرجه ان الكلب هو هو عليا \nاحه يا جدعان #مرعب 😥	fear	0.766
2018-Ar-00796	نعم وهم اكبر خطوره وهم يعيشون بيننا	fear	0.550
2018-Ar-02028	٩ ٪ من #توتر نفاق إلكتروني	fear	0.453
2018-Ar-00888	شو بيزعجني لما كون عم فكر أو سرحانه و انتبه إني كازه عسناني بنتبه عأفكاري بلاقيها مم مش ولا بد #توتر	fear	0.516
2018-Ar-00485	أدين الله بأن حماس إرهابية جدا فقد أرهبت الكيان الصهيوني لأكثر من ربع قرن أو يزيد فكيف لا تكون إرهابية #حماس_ليست_إرهابية	fear	0.484
2018-Ar-02865	ابي حمام بغرفتي عشان اتروش و أخرج و مايكون قدامي ناس لاني صرت أخاف اذا تروشت و طلعت و لقيت قدامي أحد أو سمعته يسولف.\nمدري شعور يضايق ويخوف	fear	0.726
2018-Ar-01545	اكره صوتي لما يكون فيه بحة بكى اكرهه شكلي وانا احاول اتكلم بس مخنوقةة من داخلي اكرهه عيوني لما تدمع ب الوقت الغلط 💔 #نوبة #خروج #حكٱيہ_غيم	fear	0.484
2018-Ar-00435	الله يرحم سمير سعيد كان نجم كبير في الحراسة وما تطوف عليه بسهولة لكن مؤيد الحداد ماله حل ✋	fear	0.333
2018-Ar-02711	الإستماع إلى # الأب أثناء # عصبيته_وصراخه ،\nمثل قراءة شروط وقوانين # مواقع_الإنترنت ..\nما # بتفهم شي ، بس # بتضغط موافق 👍😅😂😂😂😂\n#لانا	fear	0.234
2018-Ar-01950	انا حزينه كيف لي بخيبة الامل اللي جاته لا جوهره ويدخل برايم وكان بيودع بعد ربي حماه الحمدلله ):	fear	0.418
2018-Ar-03342	كنا عم نستنا شغلات أحسن من هيك بعد كل هالموت والتدمير والتهجير و #التعب\nياحيف بس	fear	0.621
2018-Ar-00744	أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢	fear	0.438
2018-Ar-04390	صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(	fear	0.422
2018-Ar-00073	الوضع جنه عندي workshop وبتحضر لي الموجهة #توتر	fear	0.547
2018-Ar-01930	وكلهم هيمشوا ..\nوانا هرجع تاني ..\nلوحدتي ..\nولوحدي ..\n#مروان عاطف #الوحدة	fear	0.424
2018-Ar-01148	والله انك صادق لولا العملاء ماتقدرتسوي اي شيء جبانة	fear	0.283
2018-Ar-00504	العيال في الشارع بيفرقعو ا قدام البيت. رحت  طاع وشاخط شخطه هزت ارجاء الشارع😂عينك متشوف الا النور الشارع كله طلع يشوف ايه البيحصل عاوز انام 💪	fear	0.250
2018-Ar-02364	ياشيخ الله يسعدك يعلم الله وانا صادق عاجز عن دفع اجار البيت وصاحب البيت أعطاني إنذار وآخر مهله يوم الأحد 0590262215	fear	0.710
2018-Ar-02676	الفائدة الوحيدة الي يبغونها من بيانهم تخويف اي لاعب بيجي للأهلي معزبهم امر وهم ينفذون لكن على الاهلي حماية اللاعب وبقوة	fear	0.313
2018-Ar-03098	هل تشعر بالكتمه أو الم خفيف في الصدر أو الحلق اثناء الجهد و يذهب عند التوقف عن الجهد بدقائق قد تكون إنذار لجلطة القلب- لا تتردد في زيارة د	fear	0.344
2018-Ar-03338	مضطرب إنفعاليا	fear	0.438
2018-Ar-02940	كثير طبعا طحاله دلدل لما سمع التفسير ده وقلبه وقع في لباسه من الرعب..يرجع بقى؟ لا ..كمل لحد دمشق ..وصل دمشق دخل من باب من ابوابها ..	fear	0.563
2018-Ar-00057	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه	fear	0.578
2018-Ar-01389	وش ترجون من دولة قائمه في الاساس على الانقلابات  #قطرائيل_والخيانة	fear	0.242
2018-Ar-03024	طبيعي اسعار خياليه والدوله وضعت اسعار العقار تحت المجهر لان عدم تملك المواطن سكن في وطنه لايقل خطوره عن المخدرات	fear	0.344
2018-Ar-01536	لما تسعى لأمر وبكامل قواك العقلية واذا حصلت عليه فجأة يجيك احساس خوف ورهبة وتندم على هالخطوة 😩 💔 وش هالخبال ياانا	fear	0.758
2018-Ar-03139	شمعة عشق وانطفأت #تنهيدة	fear	0.375
2018-Ar-03870	#بتخاف تسأل عشان خايف تتأكد	fear	0.719
2018-Ar-01590	#تعب #حزن #ضيق #وجع #ارهااق #مختنق #صدماات	fear	0.802
2018-Ar-03436	شوفت مشهد من مسلسل اسمه #كفر_دلهاب \nبطل المسلسل رايح للساحر ولما الساحر طلعلوا من جوه بيسئلوا انت الساحر ؟\nلا انا ابو جلنبوا 😂😂😂\n#رعب_مصري	fear	0.318
2018-Ar-00602	#استشهاد_الرايد_طارق_العلاقي الله يرحمه أضربو الدول الداعمه للارهاب أيران تركيا قطر وينتهي شي اسمه ارهاب	fear	0.625
2018-Ar-04354	لا تدققيين والله ضغطي مرتفع وزاقة معي 😓	fear	0.516
2018-Ar-01978	@babiestbels شوضعه ذا يخوف 😧	fear	0.719
2018-Ar-01081	@_NoMear الفيديوهات دي ممتعة قوي و  بتعصبني 😠	fear	0.242
2018-Ar-04232	يعني إن شاء الله بعد أسبوع تكون نتائجها أوضح :( ريم لا تخليني أقلق كثير عليك لا تتركين علاجات من نفسك أرجوك :(	fear	0.781
2018-Ar-04304	الموت المفاجئ كتر اووى بشوف كل يوم ولاد وبنات فى عز شبابهم بيموتوا فاجئة ربنا يحسن ختماتنا 😰	fear	0.727
2018-Ar-02003	كل هذاولا سال عن السبب مع ان ممكن يكون سبب تافه اودلع بنات على قولتهم كان كل همه من اللي نزل دموعي كانت ردت فعله بس يبي ينتقم من اللي زعلني	fear	0.469
2018-Ar-01224	والله شي محزن يارب ترحم من مات منهم وساعد وعاون من تعاني منهم يارب يارب 💔 #كابوس_حوادث_المعلمات	fear	0.516
2018-Ar-00899	اف اف شو صاير بالخليج 😦...ليش هيك هالتوتر ...؟؟؟ والله اني ما عم اعرف شي من هالدنيا الا الكتب و الامتحانات 😑	fear	0.484
2018-Ar-03782	مات الوفاء فلا رفد ولا طمع في الناس لم يبق إلا اليأس والجزع فاصبر على ثقة بالله وارض به فالله أكرم من يرجى ويتبع	fear	0.521
2018-Ar-02836	وإلى الأن أنا مش نادم ع الوقت المناسب إللي كنت ب إنتظاره وفات الأوان ومالحقت عليه أؤمن ب إنه لو مافاتني لاواجهت حسرة أشكره لتجاوزه عني	fear	0.406
2018-Ar-03656	انا قايمه علي كابوس ابن جزمه و كذا يوم كوابيس كوابيس ؛ و قلبي واجعني و فيه اضطراب 😣 😣 بكره الكوابيس بكرهها 😖 😨	fear	0.969
2018-Ar-03580	@maryam_jood45 @Muhannad__1992 مو ناقصين رعب تكفين 😱	fear	0.828
2018-Ar-02081	@I8l8lI ليه مبعد وانت داري اني .. حزين!\n\n^ صح بوحك 🌹	fear	0.391
2018-Ar-02967	أرتب الليل في شعري أضم الحزن في عيني ألملم الذبول والحسرة وأعتاد أعتاد على أن أنتهي	fear	0.274
2018-Ar-04272	فكرة إنك ممكن تصحى مـ النوم تلاقي اقرب الناس ليك اتغيّر وبقا حد تاني إنت متعرفوش ، دي مرعبة! :'')❤	fear	0.766
2018-Ar-01854	انت متخيل ان #مفيش شياطين دلوقتي 😳\nوان اللي #بيعصي ده هو #انت بكاااامل قوتك وارادتك 😰😨\n#مرعب_بجد 💔	fear	0.703
2018-Ar-01540	ينتابني خوف واحساس غريب عند مشاهدتي لصورهم القديمة اشعر بصوت ضحكاتهم يخرج الى المدى يرفرف يملاء المكان اشعر بالفزع اين ذهبو	fear	0.844
2018-Ar-00108	تعبان وجهى و دموعى قهرتنى #موجوع_قلبى 💔	fear	0.629
2018-Ar-03016	من الأشياء الي صدق لها وقع حلو في قلبي هي اللحظة الي شفت فيها معدلي ❤❤ من تخويف البنات ما كان عندي ولا نص أمل إنه بيرتفع	fear	0.424
2018-Ar-03112	اذا مر عليكم موقف كريه كيف تحاولون تنسونه وبالمقابل هو اكبر مخاوفكم 💔 😓	fear	0.597
2018-Ar-04048	مش هاسمح ان حد يقلق تفكيري تاني بمواضيع ماتت بالنسبالي واللي بيموت عمره مابيصحا وانا حاليا حابة حياتي من غير ناس كتير 🌸	fear	0.438
2018-Ar-01060	عنجد ما بعرف ليش هيك \nيلي بيكرهك..إذا شاف فيك شي منيح بيصير بيكرهك أكتر واكتر ....\n\n#اللهم_زدهم_غيظاا😌\n#فظاعه_هيك_عالم — feeling peaceful	fear	0.359
2018-Ar-02439	الرسم ده كابوس بالنسبالي 💔	fear	0.667
2018-Ar-02660	مايحترموني وانا نايمة كل صراخ وإزعاج تعبت نفسيتي منهم 🙂 💔	fear	0.450
2018-Ar-04306	إن أوربا لم تتمكن من دول الإسلام إلا حين أرهبتهم ب"غول التعصب" حتى صار كل مسلم يتخاذل عن دينه خشية أن يتهم بالتعصب	fear	0.470
2018-Ar-01734	أنا يعتريني خوف عظيم إن مخاوفي بتكون حقيقية ومش مجرد وهم	fear	0.922
2018-Ar-01845	أين المسئول الذي ينزل للشارع ليسمع معاناة المجتمع والناس	fear	0.387
2018-Ar-00486	محبط متذمر ساخط متنمر متشائم طاقة سلبية متنقلة ياخي الله يعينك على نفسك :(	fear	0.469
2018-Ar-03542	انت خليك اضحكي علي نفسك وكذبي علي الي حولك وكملي في تصرفاتك الجبانة ولفي ودوري هنا وهناك ندمان اني عرفت واحدة كدة في يوم	fear	0.409
2018-Ar-00525	@DOC_Mohamad طبعا انا نفسيا ازا حد مرشح قدامي مناخيري بتصير تحرقني واذا شفت حد عليه حبوب بتمسكني الحكه .. هلكوني 😱	fear	0.422
2018-Ar-03370	خوف ورعب وصدمة وارتجاف بسبب الريال	fear	0.824
2018-Ar-00095	لابد من  رفع لافتت الحداد  على الكلبة سويلينا التي فارقة الحياة اليوم ..\nشويه لواكه المارك مؤسس الفيس بوك	fear	0.391
2018-Ar-03485	انا واثق في مستوى وقوة اليوفي لكن خايف من الحظ اللي دايم يخذلنا ف النهائيات خسارة ٦ نهائيات من اصل ٨ شي مرعب	fear	0.484
2018-Ar-03058	#كفى #الآن, #كفى \n\nعلى #الشعب ان #يثور #ويغضب  #ويقول #كلمته\n\n#تسقط #حكومة  #الإنقاذ\n\n#الطابور #الخامس	fear	0.500
2018-Ar-02504	لا تزيد تنكد عليهم مساكين اللي جاهم كفايه مأجزين قبل الابتدائيه الله يجيرنا	fear	0.387
2018-Ar-00037	“الزعيم يحبنا حب القط لفأر مذعور يجرحه يخنقه و يكسر عظمه”	fear	0.500
2018-Ar-02855	@ajplusarabi القنوات العربية عندها فكرة غلط عن الكاميرا الخفية انو الناس بتضحك على ارهاب وتخويف الشخصيات كانو ما بكفي الواقع اللي عايشين فيه	fear	0.453
2018-Ar-00548	هو مب اني متضايقه لا بس شبه عتاب	fear	0.406
2018-Ar-00926	@almlki873 الفلوس اللى كان يصرفها عشان يزعزع أمن جيرانه وأمن المسلمين صار يصرفها خوفا على أمنه و أنقلب السحر على الساحر	fear	0.530
2018-Ar-00691	بتمنى اليوفي يكون متوتر و يلعبو طول الوقت دفاع لانو مهما دافعو رح نلاقي حل اما اذا هجمو الدفاع الي عنا مصيبة و رح نلقم عطول	fear	0.348
2018-Ar-01558	ايش اجاوب وانتي داري عارف الحال بوضوحي،من يصدقني اذا قلت الفراق بلا سبب؟🎶🖤🖤.	fear	0.266
2018-Ar-03129	توتر فز قلبي	fear	0.828
2018-Ar-00419	@Bobleshc @YehiaMayar لا ازاى يا حبيبي نام و ارتاح  😞  😠	fear	0.258
2018-Ar-00034	أبويا الله يرحمه كان دايما يقولي : محدش حيمسح #دمعتك إلا ايدك\n\nوكنت بسمع الجملة وأكبر دماغي\n\nومعرفتش قيمة وحقيقة الجملة دي إلا بعد موته.	fear	0.516
2018-Ar-02562	شخص تموت عليه وم تقدر تفارقه\nبس هو يكرهك وم يبغاك ولا يطيق وجودك\nايش الحل في كذا حاله 😪 #حب #شوق #بوح #شعر #عتاب @illil___	fear	0.516
2018-Ar-01479	هه غانم الدوسري ياجماعه انسان مجنون انا اعرف عنه كل شي شخص غير سوى	fear	0.242
2018-Ar-03101	كان طبيعى تعيش حياتك بعد منهم ف إكتئاب ما اللى وعدك انه يفضل هو أول حد غاب 😥 💔	fear	0.530
2018-Ar-00666	أتمنى من كل الناس أما أموت محدش يجي الجنازة أصل بحب أمشي لوحدي \n#هستيريا_عاقل	fear	0.404
2018-Ar-01098	#الحياة مليئة بالحجارة👌فلا تتعثر بها✋😌بل إجمعها و فجخ بيها لي #يقلقك😒👊 باه يبرد #قلبك😍	fear	0.183
2018-Ar-00385	والقلب مجروح	fear	0.281
2018-Ar-02325	امان الا ذي 🤦 🏻 ‍♀️ اي أمان ياقلبي انتي ابحثي شوفي قضاياهم شوفي كيف المرأه مهانه عندهم شوفي قضايا الابتزاز والاعتداء	fear	0.422
2018-Ar-03934	ماقدرت اتهنى بنومتي بحياتي اليومين ..مملا الليلة من بدايتها صداع والحين اقوم مرتاعة💔🚶	fear	0.606
2018-Ar-00842	om hassan | أم حسن\nقاطعوا المحل الغير محترم ده فى مدينة نصر  .. اعتدى على بنات بالضرب علشان منتقبات ومختمرات .. النجاسه فى ازهى صورها	fear	0.406
2018-Ar-04230	عندما غضب المصريون غضبة مضرية لفكرة تخصيص مستشفى جابر للكويتيين لم ننفعل بهذا الشكل #تطاول_الوافدين_علي_صفاء_الهاشم	fear	0.355
2018-Ar-03613	حاليا متنرفزة من اللي عمينتقد اللي مو فرحان بالعيد اكتر من النفسية "اللي مو فرحان بالعيد" ذات نفسه خلص فهمنا اقسم بالله	fear	0.438
2018-Ar-04054	االلي #بيسامح دايما دة \n#خااااف من #زعلة😘✌✋👌👊	fear	0.339
2018-Ar-00351	للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي	fear	0.391
2018-Ar-02769	@deena1188 @Ghrayb_ @ie_xix ليه تضحكون اللي صار فلم مرعب ووحشيه 😭😭😭😭يارب يموتون اللي ياكلون الناس	fear	0.578
2018-Ar-00786	أنا جبانة وبخاف جدا من الفشل لدرجة أني بكتب بس ع تويتر عشان متأكدة أن محدش هيقرء اللي أنا يكتبه	fear	0.803
2018-Ar-00999	@lladyzaza شفتى وشلون لما العيال يطيحون بأهل ماعندهم مسوليه😠	fear	0.515
2018-Ar-04315	اة يا دولة\nمش عارفين نستقبل فيها معايدات\nولا عارفين حتى نعيد على حد\n#قهر\n#وجع\n#حسرة\n#ذل\n#مهانة	fear	0.452
2018-Ar-02282	انا عندي فوبيا التسوق وكره شديد بغيض مقيت للاسواق	fear	0.734
2018-Ar-03401	انني طيب بما يكفي لاسامحك ولكني لست غبيا بما يكفي لاثق بك مره اخرى	fear	0.348
2018-Ar-01055	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه	fear	0.219
2018-Ar-04350	لو #خايف علي #الكنيسه كنت #امنتها ولو #امنتها وحصل #تفجير يبقي انت #فاأشل عارفين مين #عمل كده وعمل كده لي و #علشان اي #حسبي الله عليكم	fear	0.691
2018-Ar-00862	هه حماس أكبر من أرعب اليهود أنتم مسلمين و لا ايش	fear	0.515
2018-Ar-02847	@ZenaALObede اي زينة المسلسل قوي اذا متتحملين لا تشوفيه احسن مشاهد قوية وكل شيء بيها تحسين بغضب، بقرف، بحزن،... \nتتخبلين من هيجي شيء	fear	0.500
2018-Ar-02559	انت مصري أذن انت بائس و حزين	fear	0.371
2018-Ar-00243	قهوتي المسائيّة الأخيرة ☕\nأكثر حاجة رح نفتقدها بشهر رمضان\n\nوينكم يا عشّاق القهوة #بكاء_جماعي	fear	0.313
2018-Ar-04034	والله ياني حلمت حلم من رعبه للحين قامط وعجزت ارجع انام ثانيه لا اله الا الله	fear	0.734
2018-Ar-03014	عرفتك من أول يوم و انت طبعك الخيانة بس الي صدمني تخون الي عاملك بشهامة #خيانة	fear	0.455
2018-Ar-02610	عارفين احساس الـ تنهيدة الخارجه بوجع و زهق و تعب ع توهان و مش عارف اى السبب و لا عايز اى و لا ليك نفس لحاجهةة ولا لحد 😫😫	fear	0.469
2018-Ar-00315	#اعتداء_تكارنه_علي_رجل_امن اثق ثقة تامة بحزم الأمير خالد الفيصل والله راح تصيرو عبرة ياكلاب افريقيا لغيركم من الجاحدين لخير البلد	fear	0.484
2018-Ar-04163	- لا أكترث للمسافة في غيابك كل ماأخشاه " المسافة " في حضورك مؤلم حد الوجع أن تكون غائبا وأنت حاضر #كلمات #تنهيدة_الصباح	fear	0.578
2018-Ar-02965	#الوجع بجد انك زعلان ع نفسك	fear	0.531
2018-Ar-00576	لما تشتاق لشخص ميت هو الموت الاساسي تحس انك جسد بدون روح هو الذبول والوجع الي ما تحس فيه ولا تقدر توقف.	fear	0.694
2018-Ar-04116	الأرهب مو انك تزرع قنبلة الارهاب انك تزرع فكر غلط #كان_في_كل_زمان \n#هبه_حمادة ارفع لج عقالي🖤	fear	0.641
2018-Ar-04072	مؤلم.. تدرس وتدرس ووقت تدخل الإمتحان تنسى كل شي\n#فوبيا_الامتحانات	fear	0.641
2018-Ar-02787	مسوين منتو زعلانين على الرابع لا انا زعلان كان الفيصلي والفنح في متناول اليد وبكل بساطه تقوم (تتعادل بغباء وتخسر باستهتار) شئ يقهر #الاتحاد	fear	0.379
2018-Ar-02374	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله	fear	0.422
2018-Ar-00089	عارف لما تكون متوقع من حد حاجة وتطلع العكس هو ده #الوجع 💔 💔	fear	0.468
2018-Ar-02256	ده مش ارتباك ده لعب عيال واستهبال ده مصير دول فوقوا يرحمكم الله	fear	0.516
2018-Ar-01290	في شهر رمضان لاحظو الشهر الفضيل.. فيه ناس يسرقون! مو بس سرقه تخويف مسلم ! \n انتو بشر ولا شياطين إنس؟.	fear	0.516
2018-Ar-02603	اليمن و اطفال اليمن و شعب اليمن و الله ينتقمون من عداء بريطانيا عليهم اللهم زدهم	fear	0.485
2018-Ar-01369	@Mayar05420154 @moniaah__ يابنتى انتى المفروض تحتفلي بيا وتفرحيني وتعمليلي مفاجأة ده انا عيدميلادى قرب خالص وانتى عارفة انى مكتئبة 💔	fear	0.281
2018-Ar-00848	البيت كله مكتئب و حاجة الكآبة سيد الموقف خالص يارب هون وعدي الايام علي خير	fear	0.641
2018-Ar-03248	حلقة اليوم مرعبة تكثر من الايام اللي فاتوا مدري ليش☹️💔\nرحمت الشاب خالد والله خفت ينجلط ياعمري عليه😭\n #رامز_تحت_الارض	fear	0.859
