ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-03875	للاسف ماكنت قضيه مغريه ل انتقم منك انت حدث تافه مايغوي خبثي حتى 😌 👋 🏻	sadness	0.484
2018-Ar-00263	مساء الخير أنا حزين و أريد الرحيل لم أعد في المزاج المناسب للممارسة الحياة و شكرا	sadness	0.806
2018-Ar-00980	يقولون ابحث عن فضولي الحقيقة ابحث عن مجنس في اي مشكلة #شجار_الرفاع	sadness	0.391
2018-Ar-00528	ما راح اسمح لنفسي اظل جبانة هذي هي خطوتي الاولى وراح اتحمل نتيجتها على الرغم من الخوف اللي يقبع داخلي	sadness	0.453
2018-Ar-03803	النهارده فيه كسل رهيب في الجو! أول يوم أحس بخنقه كده من اسبوع مثلا!! اللهم نشاط وفوقان كده يارب 🙏	sadness	0.328
2018-Ar-03363	وانا ليا مين ف الدنيا دي غير سريري 🤔 #عزلة	sadness	0.344
2018-Ar-01316	كلنا نصوم #رمضان حركات تزعل وتتنرفز بحجة انك صايم وتعبان تكفى لاتصوم لان رمضان شهر للتقوى مو للعصبيه والزعل.\n#رمضان_كريم \n#Ramadan	sadness	0.313
2018-Ar-00221	امي الحنونة ...\nبتحب الدراسة كتير كتير\nلانها انحرمت من التعليم\nظلت حسرة بقلبها .. حسرة💔	sadness	0.625
2018-Ar-00509	زي انهاردة من سنة كنت قلقان و متوتر  و حاسس بشعور طلاب الثانوية العامة دلوقتي .\nفا يارب اصلح حالهم و اكرمهم 💔\n#ثانويه_عامه	sadness	0.290
2018-Ar-04370	من كثر ماني بمتعوّد على الفرقا\nصرت اتوادع مع ايّة واحد اشوفه	sadness	0.734
2018-Ar-02821	صارلي شي مية سنة مشلوحه بهالدكان ، ضجرت مني الحيطان و مستحيه تقول\n*القعدة في الاوضة بين الكتب و الملازم*	sadness	0.359
2018-Ar-01869	كل ماجيت اعتني في نفسي الموجوعه سببت في صدري #الاحزان صوت وزحمه جعل ماجاني على دنيا الشقا من لوعه تحتسب في الاخره تخفيف ذنب ورحمه	sadness	0.719
2018-Ar-00377	نظام مرعوب قوي سياسة ضعيفة ومحاصرة تجنى اخطائها ومجتمع مفتت خائف وغاضب مشهد محزن	sadness	0.484
2018-Ar-01625	#بلدك_بتتسرق ولسه الناس بتخاف من عسكر جبان	sadness	0.468
2018-Ar-01070	خوف مستمر من الاستغفال والخذلان	sadness	0.547
2018-Ar-00759	@mnwry1 لا ما يحتاج أعطيج هنا ! أنتي ساقطه ! شو رايج تنتحرين ! و بعدين قصتج تنرفز اللي سمعتها! انتي خياناتج اكبر من #خيانة_قطر	sadness	0.438
2018-Ar-01742	من  فقدتك  صارت الوحدة ميولي\nألف حاجز احتواني  وألف شي\n\n في غيابك لاحظ العالم  ذبولي \nاللي مر فيني بغيابك مو شوي !..	sadness	0.703
2018-Ar-01884	مافي شعور يوجع أكثر من الشوق لميت	sadness	0.758
2018-Ar-03076	حزين ربما وربما وحيد هكذا دائما" أحفر في ظلام الليل علني أجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني يأتي إلي ويأخذني هكذا بلا سبب	sadness	0.766
2018-Ar-03600	قطع_العلاقات_مع_قطر وسيذكر الابناء ان هذا الفصل من تاريخ امتنا كئيب كالعاده يوجب الصمت والحداد	sadness	0.467
2018-Ar-00264	#تميم_الخيانه_الكبري تميم مستفزع بشعبه ومخلي عزوته مرضي عمامه ومزعل خوله 🤣 بدال مايصير عون صار فرعون قال انفخ شاريم قال مامن برصم	sadness	0.435
2018-Ar-02282	انا عندي فوبيا التسوق وكره شديد بغيض مقيت للاسواق	sadness	0.375
2018-Ar-01448	وفي اول يوم رمضان النضاره اتكسرت وده نذير شؤم عن امتحانات بعد بكره 🤓🤓	sadness	0.483
2018-Ar-01075	أنا مش #زعلان انهم اتغيروا.😔\nانا زعلان لان جه وقت كنت #مفكرهم اقرب ناس ليا♡\nاى يعنى عاادى هى اول مره.💔	sadness	0.797
2018-Ar-02327	@iDhv_ ودي اعرف وش اللي يضحك بالضبط ؟ 😭😭	sadness	0.219
2018-Ar-02024	اخر حاجه كنت اتوقعه انك ليك يد في قتل ريحانه يا بشر 😥	sadness	0.438
2018-Ar-00247	عليهم غضب من الله و قبحهم و ارسلهم الى الجحيم اخشوشنوا قاتلكم الله	sadness	0.531
2018-Ar-04015	يومين تلاتة معدتى انهاردة راقبتى مش عارف احركها 😟😟	sadness	0.500
2018-Ar-01757	عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود	sadness	0.581
2018-Ar-01139	أنا فضلت أتظاهر بالهبل و إن مافيش حاجة فارقة معايا لحد ما أقرب ناس ليا حتى مابقوش يحترموا حزني أو إني مُمكن أكون بمر بفترة صعبة فعلاً،	sadness	0.734
2018-Ar-02429	اكتشفتا انو عندي " Trypophobia "\nفوبيا الثقوب 😢😭	sadness	0.452
2018-Ar-00419	@Bobleshc @YehiaMayar لا ازاى يا حبيبي نام و ارتاح  😞  😠	sadness	0.203
2018-Ar-00371	@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال	sadness	0.516
2018-Ar-02869	تعريف السيسي : هو حيوان ولا منوا حمار ولا منوا حصان #كائن_البلح - يشعر بنفاذ صبرها	sadness	0.172
2018-Ar-00963	هو انتوا ليه واخدين التشائم و الخنقة المستمرة و العزلة و الكلام الدبش وتهويل المشاكل و كل صفة وحشة على انهم موضه !!	sadness	0.300
2018-Ar-00412	@NahlaHesham10 طب أنا بقولك اني حزينه طيب اسأليني مالك ، عبري اللي جابوا ميتين أهلي ، أي حاجه	sadness	0.641
2018-Ar-02344	#يلعن ابو ام #الغيرة اللي بتعمل فالواحد كده 😠\nمحنا كنا كويسيين يعني 😂	sadness	0.219
2018-Ar-00274	#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك	sadness	0.641
2018-Ar-00195	كلامك حلو بس معنى انك قولته انك حاسس بالندم او مش واثق من اللى انت عملته	sadness	0.173
2018-Ar-01700	أقسى شعور يراودك وأنت مخذول 💔 إننك على كثر الوجع كنت طيب	sadness	0.677
2018-Ar-03843	ماهو ضروري شعور الحزن ب الدمعه مرات من زود حزني ماعرف أبكي ' 👌 🏻 💔	sadness	0.781
2018-Ar-02733	#حسرة كم كنت اتمنى ان تعيشي هذا اليوم معي في جو عائلي كما كنت في السابق اسرد لكي كل المستجدات لتفاصيل يومي وعائلتي	sadness	0.844
2018-Ar-03632	بس برضو لازم يكون ذرة شفقة	sadness	0.250
2018-Ar-01484	- أبيك لو مرة توقف جنبي مابيك تكتب لي ولا أبي تقرا اجرح جميع أعضائي الا قلبي لأن القلوب جروحها ما تبرى :( #حب #حزن #ريتويت #احبك	sadness	0.688
2018-Ar-02631	يارب العوض اللي يرضينا عن كل لحظه ألم خيبه خوف استسلام	sadness	0.484
2018-Ar-03029	كمية النفاق النهاردة عالمية يا فندم 😂	sadness	0.219
2018-Ar-01444	يا حنيني وش بقى فيني بعد\nغير اماني تنتظر لحظة لقى :(	sadness	0.403
2018-Ar-00695	أتمنى أجمد هاللحظة. مو لأنها تستاهل، لأن كل لحظة تمر تقدمني نحو ساعات من الهوان والأسى والخوف. مجدداً.	sadness	0.594
2018-Ar-00200	اشتريت للعيال حلويات وهدوم  العيد \nاشتريت اللحمة بتاعة بعد العيد \nاشتريت علف الحيوانات في المزرعة \nعليا النعمة ولا اشتريت حاجة لنفسي \n😢😢	sadness	0.468
2018-Ar-03938	@ayloulbk و ماينوصف بالكلام ودك تدخلينه بقلبك عشان يشوف الوجع الي سببه لك	sadness	0.672
2018-Ar-03463	الحزن والكآبة باينه على وجهه بعد الطلاق	sadness	0.594
2018-Ar-03303	تذكرون المدريدين يوم كانوا متوقعين نخسر من فاريال وصدمناهم في هالمستوى نفس الشي بيصير معنا اذا هم لعبوا ضد اشبيليه الاسبوع الجاي :( #متشائم	sadness	0.306
2018-Ar-01781	عندي دموع زايده قلت اطلعها بس	sadness	0.710
2018-Ar-01710	بسم الله الرحمن الرحيم اعوذ بالله ماحسيت بطعم الرعب صدق الا لما سولفت معي وحده نايمه😭	sadness	0.422
2018-Ar-02937	ليه انا منرفزة بدون سبب ! 😪	sadness	0.339
2018-Ar-02705	هذا الوجع الفراغ الوهن الانكسار يدفع الشخص في التفكير في أمور عديده سيئه و في الغالب مُسيئه و سوف تهوي بيه في جحر يعلمه و يكره و لا يتحمله	sadness	0.766
2018-Ar-02438	@omomar10095411 طيب وإللي بيصدقوه يبقوا إيه حاجه تغيظ فعلا	sadness	0.344
2018-Ar-00145	@FaretAlbet ما عم عيط هااااا 😤	sadness	0.355
2018-Ar-04121	@jannat_hoda هههه والمشكل لي عندو ؛! مظاهرات واحتجاجات واعتقالات بالجملة في غليان من شهر	sadness	0.219
2018-Ar-02142	💕 الشعر فضفضة عن صادق احساس الحنين حرف حزن وحرف شوق يعجب سامعه	sadness	0.375
2018-Ar-02958	#إهمال_المدارس_الثانويه_في_تأخير_الملفات\n- يعني عيب والله يكفي انو ذي الفتره كلها اختبارات تحصيلي , نهائي , قدرات💔💔.	sadness	0.435
2018-Ar-02151	من باب إغاظة أهل العلم والدعوة وكل ما لديه غيرة على محارم الله لم يكتفوا بفتوى كراهة أو جواز سماع الموسيقى بل عدوها من أطيب الطيبات	sadness	0.468
2018-Ar-00744	أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢	sadness	0.547
2018-Ar-01964	من اكتر مخاوفي انه يصير لبيلا شي وانا حية ، بس دحين بفكر لو رموها بعد موتي ؟ اوو عذبوها او اي شي ؟	sadness	0.703
2018-Ar-03897	18/اذا شفت علامات الذبول على اي شي يصيبني بكاء	sadness	0.586
2018-Ar-01459	لماذا هي نبرة تهدأه وليست تحدي كعاده #الإخوان المدلسين ببساطه مذعورين لأنه لم يبقى لهم سوى #قطر و #تركيا ويخشون رضوخ قطر لمطالب الخليج	sadness	0.359
2018-Ar-04338	احتاج خلطه تطول الاجازه #كوكوكرر #خلطات #حوا #حزن #دموع #وداع	sadness	0.328
2018-Ar-01932	آلحسد وآلعين توقف مستقبل وتؤلم جسد وقد تدفن روح وتذرف دموع وآنتم لاتعلمون فآذكروا الله ع كل شيء #رشة_عطر_للدعم	sadness	0.606
2018-Ar-01950	انا حزينه كيف لي بخيبة الامل اللي جاته لا جوهره ويدخل برايم وكان بيودع بعد ربي حماه الحمدلله ):	sadness	0.797
2018-Ar-02150	انا اللي شفته رجال مستقويين على بنت اذا فيك رجوله افهم الحكاية منها بهدوء بدون صراخ ولا ترهيب #براءه_ساحره_الرياض	sadness	0.484
2018-Ar-02560	#قطع_العلاقات_مع_قطر يجرح الخاطر الخذلان جرح عميق أي خذلان يجرحني بغض النظر وكل طعنة تجي من كف أخوك الصديق تعتبر بأي موضع في جسدك بظهر	sadness	0.563
2018-Ar-00292	طيب ايش المشكله ايش المطلوب منك يعني	sadness	0.109
2018-Ar-00760	حسرة في قلبي لا توصف للاسف	sadness	0.828
2018-Ar-04160	هزيمة الثورة بتتجلى وتبقى أشد وطأة ف اللحظة دي،اللي فيها المهتمين بالشأن العام ف ناحية وجموع البشر ف ناحية تانية مش مهتمين ولا شاغلين بالهم	sadness	0.484
2018-Ar-00015	تراجع غريب ارتباك غريب انت افضل في الشوط الاول فلماذا هذا التراجع والارتباك	sadness	0.432
2018-Ar-02704	@Saeed_Alhajjei الا احنا دايما عكس الاوادم 🙁	sadness	0.250
2018-Ar-04333	خايف من ايه مرعوب من نفسى 💔	sadness	0.625
2018-Ar-04201	حاولي تفرقين بين الزعل الي بينتهي ويجي بعده رضا وبين الي يوميا تتضايقين معاهم ومو مرتاحه معاهم من داخل وتتحملين بعد لا مومجبوره تتحملين	sadness	0.563
2018-Ar-04257	دارى #دموعك مش مستهلة #تبكى لو كل الناس #هتمشى جواك واتر هيفضل #يحكى ويشكى 🙁	sadness	0.661
2018-Ar-01436	إنتي نفس الكيمياء مهما حاولت اخليك تحبيني تظلين تكرهيني #مود #فضفضة #جرح #اختبار #قياس #حزن #خذلان #فراق	sadness	0.613
2018-Ar-02769	@deena1188 @Ghrayb_ @ie_xix ليه تضحكون اللي صار فلم مرعب ووحشيه 😭😭😭😭يارب يموتون اللي ياكلون الناس	sadness	0.375
2018-Ar-02373	هل تعلم ماهو #الالم ان أكون معك قمة #الوفاء و #الصدق وتكون انت في قمة #الجحود ولست #نادم على ذلك أبدا	sadness	0.641
2018-Ar-04251	ساخط من لاشيء وكل شيء	sadness	0.661
2018-Ar-04108	محاولة السعودية والإمارات ترهيب شعوبهم بالسجن هي محاولة للجم الاراء الحرة المعارضة لحصار قطر ودليل على ان هذه الشريحة هي الأغلب /3	sadness	0.419
2018-Ar-02939	يوووه ي التوتر و اللعب في الاعصاب .. ما بغا يجي الهدف 😪💔	sadness	0.500
2018-Ar-00113	كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺	sadness	0.250
2018-Ar-02788	@YaraSaeid74 الكآبة دي اجباري مش اختياري بلص ان مفيش حاجة تفرح والله🤦	sadness	0.594
2018-Ar-00259	ظلينا نتكلم ساعات ساعات رتبت فيها نفسي وبكيت فيها مخاوفي مازلت أحس بشعور غريب وكأني رحلت من البيت للتو وهذا الشعور أقدر أتحمله	sadness	0.700
2018-Ar-02004	@najwakaram نتخطى الحزن مش لاننا مانشعر فيه ، لاني مابحب غيري يحس فيه. دُرر💎 يانجوى وهيدااااا حكييييي 👏🏻😍	sadness	0.468
2018-Ar-01013	ايه خير ...المحن اللي انتشر علي تويتر 😟 سيبته علي الفيس جيت لقيته علي تويتر ليه ها 😟	sadness	0.109
2018-Ar-04239	لن ألجأ لمن يجعلني خائب ف ظن الحب عابس لأجل ذاكرة انت استوطنتها - يشعر بالوجع	sadness	0.625
2018-Ar-02064	كلام الناس اللي متعاطفة مع بوفون محسسني أنه مخدتش ولابطولة فحياته وهيعتزل بصفر بطولات:D ياجماعة الراجل واخد كأس عالم شوية تقدير لتاريخه يعني	sadness	0.281
2018-Ar-03008	والله لو بدي وجهي ينحف ما نحف😤😒	sadness	0.313
2018-Ar-04270	حين أفكر بفراقنا المحتوم يبكي البكاء طويلا ويشهق بالحسرة بالحسرة #الله_يعز_الوطن_ويعز_حكامه	sadness	0.839
2018-Ar-04259	لك كسمك من حكام اعطوه البطولات وبكفي قرف #تسلل وااضح #احاا	sadness	0.438
2018-Ar-01863	#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب	sadness	0.516
2018-Ar-02309	الحمدلله غيرنا مش لاقي ياكل 🙏\n#غربة	sadness	0.266
2018-Ar-01369	@Mayar05420154 @moniaah__ يابنتى انتى المفروض تحتفلي بيا وتفرحيني وتعمليلي مفاجأة ده انا عيدميلادى قرب خالص وانتى عارفة انى مكتئبة 💔	sadness	0.359
2018-Ar-04271	انتي كده مرتاحه يعني انا حاسه ان في خطوره علي كل محلات الاكل اللي حواليكوا يا رنا	sadness	0.387
2018-Ar-00301	اذا خلصت كل مسلسلاتك وافلامك وما عندك شي تتابعه تحس انك سنقل فعلا 😝 😂 #ضحك #استهبال #افلام #مسلسلات #اضحك #كسل #احباط	sadness	0.136
2018-Ar-04019	انتي اقرب حد ليا يعني المفروض عرفاني، ازاي قدرتي توجعيني كده!	sadness	0.625
2018-Ar-02839	العتب ماهو زعل لو يضايقك كثر إنفعالي \nوإنت او أزعل على كل البشر ما أزعل عليك.	sadness	0.547
2018-Ar-01254	أمر غريب حين تجد اكاونت بتويتر يضج بالحياة والموسيقى والرقص والألوان وبعد التعرف إلى صاحبته تجدها في عزلة واكتئاب	sadness	0.453
2018-Ar-03325	المعلمه المريضه هذي تركت اني تعبانه وكل شي ودققت على كلامي وليش اقول تعبان مو تعبانه	sadness	0.484
2018-Ar-00057	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه	sadness	0.813
2018-Ar-04091	وصلت الغيم وماوصل الحلم ليس قنوط من الله عز وجل ولكن القلب شبع ألم الصبر	sadness	0.516
2018-Ar-03790	الحكايه مش حكايه #زعل الحكايه حكايه قلب #اتوجع :(	sadness	0.719
2018-Ar-00581	حلو بس ف اولو و آخرو ندم و حسرة	sadness	0.469
2018-Ar-02171	يارب تطلع اشتغاله واكون مظلمتش حد ولو بكلمه يارب  :-(	sadness	0.403
2018-Ar-03462	قصدك انزعاج المتابعين اللي ينزعج يقفل جهازه اهم شيء ماتنزعج انت يعطيك العافيه	sadness	0.297
2018-Ar-00952	السوري يحس بالفزع و الخوف منكم و من ضرباتكم الخ الخ الخ بتعرفوا ليش	sadness	0.609
2018-Ar-02385	جاء العيد متوشحا بذاك العلم ليقول لهم : ها هو جاءكم شهيدا قلا عيد للايتام #قسوة	sadness	0.703
2018-Ar-00847	سعات بنبقي #بنتحرق من جوآنـآ من الألم و #الوجع  :(  , بس لآزم يبآن علي و #شوشنـآ أن أحنا بخير  ;)	sadness	0.774
2018-Ar-01839	خالص العزاء لكم ونود ان نرى بكاء ودموع حتى تخدرونا ونشارككم الحزن 🙏 🏻	sadness	0.694
2018-Ar-02561	انت شايف كده الكلب ده مكمل يا شوقي وراه اسرائيل و بينفذ اجندتها بالكامل بيموتوا مصر بيخنقوها #حسرة	sadness	0.516
2018-Ar-03887	#بواب_العماره_باعها يا حزن الحزن	sadness	0.438
2018-Ar-01303	حاربت فيك الدنيا بناسها لين هدمتني بخذلانك	sadness	0.625
2018-Ar-03160	جواايا دمعه وفيها صووت احساس غريب بيقولي مووت	sadness	0.859
2018-Ar-01784	لا رسم لا صوت لا شي منه فايده انا وش الفايده مني😂😂😂😂☹️💔	sadness	0.306
2018-Ar-02979	هذا سؤالي ابي اعرف وش صار عليهم واذا شوق تعالجت ولالا 💔	sadness	0.435
2018-Ar-00339	محدش هيسال عليك في#غيابك غير اللي هيحس ان يومه ناقص من #غيرك	sadness	0.509
2018-Ar-02749	متجهم الوجه مع العلم اني تقدمت لهم بشكاوي وقال لي ليس لنا صلاحيات بالهاتف وذهبت إليهم وقالي بالحرف ما نقدر تسجيلك شي	sadness	0.434
2018-Ar-02197	الايام دي وجعاني اووي ومع ذلك لسه بضحك وبقول انا جامده اهو ومستهيفه كل احساس خوف جوايا بس الاكيد اني مش خايفه من اللي جاي بس انا #مرعوبه	sadness	0.656
2018-Ar-04143	اخيس شعور لما العيون تصير تحرق من كثرة الدموع المتجمعه ولا هي قادره تروح ولا هي اللي قادره تنزل	sadness	0.726
2018-Ar-03136	مجتمعنا عبارة عن : مشهور بلا سبب وشاعر بلا شعور ومتدين بلا اخلاق وحبيب بلا زواج وزواج بلا حب وصديق بلا صدق #للأسف	sadness	0.531
2018-Ar-03697	الصفقات الكثيره ترى مو ضروري مفيده !\n\nكل خوفي يتحول ميلان الى انتر اخر\n\nبس ان شاءالله يطلع عكس	sadness	0.210
2018-Ar-02967	أرتب الليل في شعري أضم الحزن في عيني ألملم الذبول والحسرة وأعتاد أعتاد على أن أنتهي	sadness	0.719
2018-Ar-01741	خايفة أشوف الحلقة الأخيرة😭	sadness	0.406
2018-Ar-01554	ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓	sadness	0.813
2018-Ar-00974	لاضايقك كلامي لاتسكت ❗️ \nمابي عتابي يوجعك ويكون قآسي💔	sadness	0.422
2018-Ar-03782	مات الوفاء فلا رفد ولا طمع في الناس لم يبق إلا اليأس والجزع فاصبر على ثقة بالله وارض به فالله أكرم من يرجى ويتبع	sadness	0.516
2018-Ar-00286	الأردن من شفتني و شافوني بحرهم ميت و هم ابطال في تطفلاتهم و ايضا يريدون رعاية خاصة لكثرة المعاقين اشطلعت هاي يعني الله غاضب عليهم	sadness	0.500
2018-Ar-04189	٩/١١ ذكرى رحيلك ثمان سنوات ولازالت رائحتك عالقه في خاصرةايامي هيبة العزاء دموع اخواتي والم الفقد ونظرةالشتات وحزن وارتعاش نبضي 💔 امي رحمك الله	sadness	0.813
2018-Ar-03956	@urhshis بس لازم نعلمه ان انتي الي طلعتي التاق مو على كيفه ينسبه لجمهوره كل الجماهير شاركت😡	sadness	0.359
2018-Ar-02809	@amrkhaled يارب ارضا عن حياتي ): مو قادره اتقبل وضعي وخايفه ربي يغضب علي من القنوط.	sadness	0.726
2018-Ar-03832	لن ينسى ربي دمعة مظلوم ولا خيانة حبيب ولا خذلان قريب ولا سخرية جليس سبحانه لا تخفى عليه خافية	sadness	0.599
2018-Ar-04109	@mod6rb\nمضطرب الله يسعدك محتاجه وظيفه عن بعد مدخلة بيانات او مسؤولة عن مواقع تواصل اي شىء ضروري لظروفي متأمله رتويت فقط ممكن يغير شىء كثير🙏🏼	sadness	0.469
2018-Ar-00088	اظن من الزوق انك تحترم اخواتك الصغيرين اللي بيمتحنوا مش عمال تلف و تسافر و تنزل صورك تحت المايه و احنا مطحونين ✋	sadness	0.339
2018-Ar-03119	احياناً اوصل مرحلة من القنوط افكر ليش انا من بين كل هالبشر؟ وش الخلل؟؟ وش الذنب اللي سويته بس!	sadness	0.645
2018-Ar-00766	زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي	sadness	0.550
2018-Ar-02281	#العمر_عم_يركض ويبتليك الله بهشاشة قلب لدرجة ان كلمة عابره تبعثرك وتبكيك ونص حزين يكتم الهواء بحلقك ونظرة عابره من غريب تصيبك بالهلع	sadness	0.817
2018-Ar-01918	اصغر واحد ف البيت بيطلب منه حاجات كتير اوى 😥😥	sadness	0.203
2018-Ar-03030	كمان 3 دقايق و هشتم المدير بابشع الالفاظ 😡	sadness	0.406
2018-Ar-02168	#يوم_الاب_العالمي رحلت ومابقى فيني سوى حزن وسهر وجروح وطفل من الوجع يسأل متى يرجع ونهنى به	sadness	0.766
2018-Ar-03572	كيف لحديثك أن يسرق تنهيدة من قلبي وقد كان لا يثيره الا حزن القصائد 💛	sadness	0.531
2018-Ar-00549	صرت لما أزعل أسكت ولما أحتاج أسكت ولما أحس بوجع أسكت ولما أخاف من شي  أسكت وتتغير نبرة صوتي وبعدها أروح أنام لأني تعبت من الحكي والله.	sadness	0.813
2018-Ar-02999	مومعقول اللي قاعد يصير فيني هالايام يارب ماينتابني شعور الخوف والتوتر اللهم التركيز وأعلى الدرجاتت	sadness	0.613
2018-Ar-02366	حتى خرج لنا جيل مسعور جنسيا ومتعطش لأي احتكاك جيل تفكيره منصب بالكامل على الجنس جيل قليل الوعي جيل منافق ومستشرف	sadness	0.510
2018-Ar-03744	#يستفزني عندما أشاهد لقاء لرجل أعمال سعودي (ملياردير) ويقول: ان بدأت من الصفر واعتمدت على نفسي ودي يقول لنا كم كذب وكم سرق وكم زور وكم	sadness	0.517
2018-Ar-00848	البيت كله مكتئب و حاجة الكآبة سيد الموقف خالص يارب هون وعدي الايام علي خير	sadness	0.859
2018-Ar-02660	مايحترموني وانا نايمة كل صراخ وإزعاج تعبت نفسيتي منهم 🙂 💔	sadness	0.419
2018-Ar-00734	عرفت ان بغيابك من البر سقي الماء لذا والله اني مسبل دموع عيني لك	sadness	0.766
2018-Ar-02544	- بحب اللّمة جدًا من ايام لما كنت طفل صغير ، وبكره جدًا اي لحظة خناق او زعل او فراق سواء من حد قريب او بعيد..	sadness	0.258
2018-Ar-03413	تجاهلني أنا أصلاً بديت أملّ بديت أذبل بديت أسأل :أنا وشلون حبّيتك.\n#بوح #مشاعر #ضيقه #فصفضه #فراق #كتمه	sadness	0.719
2018-Ar-02649	الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منه،..وقفت على #العلاوه_السنويه بنسيانك..!😠	sadness	0.484
2018-Ar-01069	صحيت من النوم فايق و مفيش حاجة معكرة مزاجي قولت ازاي دا يبقي عيب حتي والله فتحت الnotes القديمة قريت فيها شوية و الحمد لله بقيت زالزفت تاني	sadness	0.565
2018-Ar-04261	يلي مفكر حالو فهمان وعامل فيها #أمني_لفصيله\nونازل #ترعيب و #ترهيب و #طحش و #مداهمات\nبحب قلك انك على #نهج_الشبيحة\n\nالقرون أشرف إلك.. 😊	sadness	0.438
2018-Ar-02492	#إهمال_المدارس_الثانويه_في_تأخير_الملفات يعني مدري وش بيستفيدون اذا اخروها !! ترى ورانا تسجيل جامعه مو فاضين احنا	sadness	0.242
2018-Ar-03712	@nowaaaash ليش وسواس تعوذي من الشيطان واكثري من الاستغفار حتى انا يجيني بس لاني انشغلت في علوم القران والدراسه سبحان الله اختفى تماما	sadness	0.391
2018-Ar-02841	اليوم حنا في وقتً فيه حتى الحزين\nيمكن  يحسدونه  العالم  على  دمعه\nلـ@alhaaaaaml\n#بيت_تحبه_لشاعر_تتابعه	sadness	0.561
2018-Ar-03218	انت مش بس بائس و وحيد وكاره حياتك لأ انت عليك امتحانات فاينل ولازم تدرس	sadness	0.468
2018-Ar-02440	في ذكرى هزيمة ال67 هزيمة وفرقة جديدة للعرب مبروك للكيان الصهيوني مرة ثانية #قطع_العلافات_مع_قطر	sadness	0.438
2018-Ar-03367	#براءه_ساحره_الرياض \nلا يشيخ اسألك ب الله انت ووجهك براءه وين ب العقل هي قالت راح اتوب والهلع الي جاها في الموقف اكبر دليل ع انها ساحره😷🔕🚶	sadness	0.313
2018-Ar-03903	اكثر شي يوجع القلب انك تتألم ولا تلقى احد تفضفض له 💔 #بوح #ضيقه #حزن #صباح_الخير #حايل #حائل	sadness	0.797
2018-Ar-00853	@Tahanielkhelifa كيف اعثرعليك في بروكسل دون عنوان ولا تلفون ولا جه مالوف	sadness	0.313
2018-Ar-03637	احنا بيهمنا زعل الناس القريبة من قلبنا فعلا الى هو لا دول ماينفعش يزعلوا ونفكر ازاى نراضيهم غير كدة لا ✋ 😀 😍	sadness	0.403
2018-Ar-01759	الله لا يجعلكم تجربون وجع القلب،قد ايش يهلكّ.	sadness	0.766
2018-Ar-03446	هو الحب عبارة عن إيه غير . كسرة نفس .وقلة قيمة .وذل .ومسح كرامة ...😔😟💔💔	sadness	0.625
2018-Ar-02400	تقارير #شبيغل #الالمانية عن #الموصل موجعة حد الحقد الذي يفوق كل وصف!	sadness	0.521
2018-Ar-02606	البنت هذي اللي ينام عندها لايحلم انه بينام نومه هنيئة  مره قمت من النوم مرتاعه طيحتني على الارض بسررعه ما امداني  اتوازن	sadness	0.419
2018-Ar-02235	مؤلم جدآ عندما يقف أمامك أب يشكوا حال أبنه وعيناه تنهمر بالدموع ويقول "عجزت في تربيته فماالعلاج" أيهاالأبناء والبنات أتقوا #الله في والديكم	sadness	0.797
2018-Ar-03344	#عيديتك_مع_رغد_محمد٥ \n اتمنى  اي مبلغ مادي منك ابغى اشتري لماما عيدية وافرحها بليز☹️☹️😢	sadness	0.419
2018-Ar-03386	عشت صباح كئيب جدا لدرجة للآن عيوني مصدعه طيب خليها حزينه النهاية بس مو للهدرجة :( #karasevdafinal	sadness	0.839
2018-Ar-02045	#ياجدعان انا مش عاوز حد يزعل #مني وانا مش #زعلان من اي حد مهم كان الاامر	sadness	0.371
2018-Ar-03139	شمعة عشق وانطفأت #تنهيدة	sadness	0.375
2018-Ar-00241	بعد وفاة أبوي أكلت حبوب إكتئاب وبديت أتوهم أن فيني مرض لحد ماشخصت بمرض السرطان وكانت أرعب لحظة بحياتي	sadness	0.703
2018-Ar-03835	طمني عليك اذا حسيت بأي اذى بتلقلتي مع قلبك اذا بكى..	sadness	0.403
2018-Ar-04285	احس بغصه 💔 #غصه #وجع	sadness	0.688
